"id","intakedate","intakereason","location"
"64390",2019-08-14,"Stray","Cat obs"
"64391",2019-08-14,"Stray","Adoptable Cat Big Colony"
"64392",2019-08-14,"Stray","Adoptable Cat Small Colony"
"64393",2019-08-14,"Stray","Adoptable Cat Small Colony"
"64394",2019-08-14,"Stray","Adoptable Cat Kennels"
"64395",2019-08-14,"Stray","Adoptable Cat Kennels"
"64396",2019-08-14,"Stray","Adoptable Cat Big Colony"
"64397",2019-08-14,"Stray","Adoptable Cat Big Colony"
"64398",2019-08-15,"Behavioral Issues","Adoptable Dogs"
"64399",2019-08-15,"Stray","Cat room A"
"64400",2019-08-15,"Stray","Cat room A"
"64401",2019-08-16,"Moving","Dog room A"
"64402",2019-08-16,"Moving","Dog room A"
"64404",2019-08-17,"Stray","Adoptable Cat Kennels"
"64405",2019-08-17,"Stray","Adoptable Cat Kennels"
"64406",2019-08-17,"Incompatible with owner lifestyle","Small Animal room"
"64407",2019-08-17,"Incompatible with owner lifestyle","Veterinary office"
"64408",2019-08-17,"Stray","Adoptable Dogs"
"64412",2019-08-19,"Unable to Afford","Adoptable window colony"
"64413",2019-08-19,"Unable to Afford","Adoptable window colony"
"64414",2019-08-19,"Unsuitable Accommodation","Adoptable Cat Kennels"
"64415",2019-08-19,"Stray","Cat room A"
"64416",2019-08-19,"Unsuitable Accommodation","Adoptable Cat Kennels"
"64417",2019-08-19,"Unsuitable Accommodation","Adoptable Cat Middle Colony"
"64418",2019-08-19,"Unsuitable Accommodation","Adoptable Cat Middle Colony"
"64419",2019-08-19,"Unsuitable Accommodation","Adoptable Cat Middle Colony"
"64420",2019-08-19,"Unsuitable Accommodation","Adoptable window colony"
"64421",2019-08-19,"Stray","Dog room A"
"64422",2019-08-19,"Incompatible with other pets","Dog room B"
"64424",2019-08-19,"Stray","Adoptable Cat Big Colony"
"64426",2019-08-19,"Stray","Adoptable Cat Middle Colony"
"64427",2019-08-19,"Incompatible with other pets","Adoptable Dogs"
"64433",2019-08-18,"Born in Shelter","Adoptable window colony"
"64434",2019-08-19,"Stray","Adoptable Cat Kennels"
"64435",2019-08-18,"Born in Shelter","Adoptable window colony"
"64436",2019-08-18,"Born in Shelter","Cat room A"
"64437",2019-08-18,"Born in Shelter","Cat obs"
"64438",2019-08-18,"Born in Shelter","Cat room A"
"64439",2019-08-18,"Born in Shelter","Adoptable window colony"
"64440",2019-08-19,"Incompatible with owner lifestyle","Dog room C"
"64441",2019-08-19,"Incompatible with owner lifestyle","Small Animal room"
"64442",2019-08-19,"Moving","Dog room A"
"64444",2019-08-20,"Stray","Adoptable window colony"
"64445",2019-08-20,"Incompatible with owner lifestyle","Adoptable Dogs"
"64447",2019-08-20,"Litter relinquishment","Adoptable Cat Glass Colony"
"64448",2019-08-20,"Litter relinquishment","Adoptable Cat Glass Colony"
"64449",2019-08-20,"Litter relinquishment","Adoptable Cat Glass Colony"
"64450",2019-08-20,"Stray","Cat obs"
"64452",2019-08-20,"Incompatible with owner lifestyle","Cat room B"
"64453",2019-08-20,"Incompatible with owner lifestyle","Cat room B"
"64454",2019-08-20,"Incompatible with owner lifestyle","Adoptable Cat Glass Colony"
"64455",2019-08-20,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64456",2019-08-20,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64457",2019-08-20,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64458",2019-08-20,"Incompatible with owner lifestyle","Cat room B"
"64459",2019-08-20,"Incompatible with owner lifestyle","Adoptable Cat Middle Colony"
"64460",2019-08-20,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64461",2019-08-20,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64462",2019-08-20,"Moving","Adoptable Dogs"
"64463",2019-08-20,"Moving","Dog room A"
"64465",2019-08-20,"Stray","Dog room A"
"64466",2019-08-20,"Stray","Canine intake room"
"64468",2019-08-20,"Incompatible with owner lifestyle","Dog room A"
"64470",2019-08-20,"Stray","Dog room D"
"64472",2019-08-21,"Unable to Afford","Adoptable Cat Kennels"
"64473",2019-08-21,"Stray","Adoptable window colony"
"64474",2019-08-21,"Unsuitable Accommodation","Office"
"64475",2019-08-21,"Incompatible with owner lifestyle","Dog room A"
"64476",2019-08-21,"Unsuitable Accommodation","Office"
"64477",2019-08-21,"Unsuitable Accommodation","Office"
"64478",2019-08-21,"Unsuitable Accommodation","Office"
"64480",2019-08-21,"Litter relinquishment","Cat Iso"
"64481",2019-08-21,"Litter relinquishment","Adoptable window colony"
"64482",2019-08-21,"Litter relinquishment","Adoptable window colony"
"64483",2019-08-21,"Litter relinquishment","Adoptable window colony"
"64484",2019-08-21,"Litter relinquishment","Adoptable window colony"
"64485",2019-08-21,"Incompatible with other pets","Dog room Isolation"
"64486",2019-08-21,"Incompatible with owner lifestyle","Feline intake room"
"64487",2019-08-21,"Stray","Adoptable Cat Kennels"
"64492",2019-08-21,"Stray","Dog room A"
"64494",2019-08-21,"Litter relinquishment","Adoptable Cat Middle Colony"
"64495",2019-08-21,"Litter relinquishment","Adoptable Cat Small Colony"
"64496",2019-08-21,"Litter relinquishment","Adoptable Cat Middle Colony"
"64497",2019-08-21,"Litter relinquishment","Adoptable window colony"
"64498",2019-08-21,"Stray","Adoptable Dogs"
"64499",2019-08-21,"TNR - Trap/Neuter/Release","Small Animal room"
"64501",2019-08-21,"Incompatible with owner lifestyle","Adoptable Cat Glass Colony"
"64502",2019-08-22,"Sick/Injured","Canine intake room"
"64503",2019-08-22,"Stray","Adoptable Cat Big Colony"
"64504",2019-08-22,"Stray","Feline intake room"
"64505",2019-08-22,"Stray","Cat room B"
"64506",2019-08-22,"Stray","Feline intake room"
"64507",2019-08-22,"Stray","Adoptable Cat Big Colony"
"64508",2019-08-22,"Stray","Canine intake room"
"64512",2019-08-22,"Stray","Canine intake room"
"64514",2019-08-23,"Stray","Lobby"
"64515",2019-08-23,"Stray","Canine intake room"
"64516",2019-08-23,"Stray","Feline intake room"
"64517",2019-08-23,"Stray","Food prep room"
"64518",2019-08-23,"Incompatible with owner lifestyle","Adoptable Cat Small Colony"
"64519",2019-08-23,"Incompatible with owner lifestyle","Adoptable Cat Small Colony"
"64520",2019-08-23,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64521",2019-08-23,"Incompatible with owner lifestyle","Adoptable Cat Small Colony"
"64522",2019-08-23,"Incompatible with owner lifestyle","Adoptable Cat Small Colony"
"64523",2019-08-23,"Incompatible with owner lifestyle","Adoptable Cat Glass Colony"
"64524",2019-08-23,"Incompatible with owner lifestyle","Adoptable Cat Glass Colony"
"64525",2019-08-23,"Stray","Cat room C"
"64526",2019-08-23,"Stray","Dog room D"
"64527",2019-08-23,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64528",2019-08-23,"Stray","Dog room D"
"64529",2019-08-23,"Allergies","Adoptable Cat Kennels"
"64530",2019-08-23,"Allergies","Adoptable Cat Big Colony"
"64531",2019-08-23,"Incompatible with owner lifestyle","Dog room A"
"64532",2019-08-23,"Stray","Adoptable Dogs"
"64533",2019-08-23,"Stray","Dog room C"
"64534",2019-08-23,"Stray","Adoptable Cat Big Colony"
"64535",2019-08-23,"Stray","Adoptable Cat Big Colony"
"64536",2019-08-23,"Stray","Adoptable Cat Big Colony"
"64538",2019-08-24,"Stray","Adoptable Cat Kennels"
"64539",2019-08-24,"Stray","Adoptable Cat Kennels"
"64540",2019-08-24,"Incompatible with owner lifestyle","Cat room C"
"64541",2019-08-24,"Incompatible with owner lifestyle","Cat room C"
"64543",2019-08-24,"Owner Deceased","Adoptable Dogs"
"64544",2019-08-24,"Owner Deceased","Adoptable Dogs"
"64545",2019-08-24,"Litter relinquishment","Adoptable window colony"
"64546",2019-08-24,"Litter relinquishment","Adoptable window colony"
"64547",2019-08-24,"Litter relinquishment","Adoptable window colony"
"64548",2019-08-24,"Litter relinquishment","Adoptable window colony"
"64549",2019-08-24,"Litter relinquishment","Adoptable window colony"
"64550",2019-08-25,"Stray","Dog room B"
"64553",2019-08-26,"Incompatible with owner lifestyle","Dog room B"
"64554",2019-08-26,"Stray","Cat room A"
"64556",2019-08-26,"Stray","Adoptable Cat Small Colony"
"64557",2019-08-26,"Stray","Adoptable Cat Small Colony"
"64558",2019-08-26,"Stray","Adoptable Cat Small Colony"
"64559",2019-08-26,"Stray","Adoptable Cat Small Colony"
"64561",2019-08-26,"Incompatible with owner lifestyle","Dog room A"
"64562",2019-08-26,"Unable to Afford","Adoptable Cat Glass Colony"
"64563",2019-08-26,"Unable to Afford","Adoptable Cat Glass Colony"
"64564",2019-08-26,"Stray","Cat room C"
"64566",2019-08-26,"Unable to Afford","Adoptable Cat Glass Colony"
"64568",2019-08-26,"Unable to Afford","Adoptable Cat Glass Colony"
"64569",2019-08-26,"Unable to Afford","Lobby"
"64570",2019-08-26,"Unable to Afford","Lobby"
"64571",2019-08-26,"Unable to Afford","Lobby"
"64572",2019-08-26,"Litter relinquishment","Adoptable Cat Glass Colony"
"64573",2019-08-26,"Litter relinquishment","Adoptable Cat Glass Colony"
"64574",2019-08-26,"Litter relinquishment","Adoptable Cat Glass Colony"
"64575",2019-08-27,"Moving","Adoptable Cat Kennels"
"64577",2019-08-27,"Stray","Adoptable Dogs"
"64578",2019-08-27,"Stray","Adoptable Dogs"
"64579",2019-08-27,"Moving","Small Animal room"
"64580",2019-08-27,"Stray","Adoptable Dogs"
"64581",2019-08-27,"Incompatible with other pets","Adoptable Cat Kennels"
"64582",2019-08-27,"Allergies","Adoptable Cat Kennels"
"64583",2019-08-27,"Litter relinquishment","Cat room C"
"64584",2019-08-27,"Litter relinquishment","Cat room C"
"64585",2019-08-27,"Litter relinquishment","Cat room C"
"64587",2019-08-27,"Stray","Adoptable Cat Kennels"
"64588",2019-08-27,"Stray","Cat room C"
"64589",2019-08-28,"Stray","Adoptable Dogs"
"64591",2019-08-28,"Stray","Cat room B"
"64594",2019-08-28,"Unsuitable Accommodation","Adoptable Cat Big Colony"
"64595",2019-08-28,"Unsuitable Accommodation","Adoptable Cat Small Colony"
"64596",2019-08-28,"Unsuitable Accommodation","Adoptable Cat Small Colony"
"64597",2019-08-28,"Unsuitable Accommodation","Adoptable Cat Small Colony"
"64598",2019-08-28,"Incompatible with owner lifestyle","Adoptable Dogs"
"64599",2019-08-28,"Stray","Adoptable Cat Big Colony"
"64600",2019-08-28,"Stray","Adoptable Cat Big Colony"
"64602",2019-08-29,"Stray","Adoptable Dogs"
"64603",2019-08-29,"Stray","Adoptable Dogs"
"64604",2019-08-29,"Stray","Adoptable window colony"
"64605",2019-08-29,"Stray","Lobby"
"64606",2019-08-29,"Stray","Dog room B"
"64607",2019-08-29,"Incompatible with owner lifestyle","Adoptable Dogs"
"64608",2019-08-29,"Stray","Canine intake room"
"64609",2019-08-30,"Stray","Dog room B"
"64610",2019-08-30,"Stray","Dog room B"
"64611",2019-08-30,"Stray","Adoptable Cat Middle Colony"
"64612",2019-08-30,"Landlord issues","Lobby"
"64613",2019-08-30,"Stray","Cat room A"
"64614",2019-08-30,"Stray","Cat room A"
"64615",2019-08-30,"Stray","Adoptable Cat Middle Colony"
"64616",2019-08-30,"Stray","Adoptable window colony"
"64617",2019-08-30,"Stray","Adoptable Cat Glass Colony"
"64618",2019-08-30,"Incompatible with owner lifestyle","Adoptable Dogs"
"64622",2019-08-31,"Unable to Afford","Adoptable Dogs"
"64624",2019-08-31,"Moving","Adoptable Cat Kennels"
"64640",2019-08-31,"Stray","Adoptable Cat Small Colony"
"64641",2019-08-31,"Stray","Cat room A"
"64642",2019-08-31,"Stray","Adoptable Cat Small Colony"
"64643",2019-08-31,"Stray","Cat room A"
"64644",2019-08-31,"Stray","Canine intake room"
"64646",2019-09-01,"Stray","Dog room A"
"64647",2019-09-01,"Stray","Adoptable window colony"
"64648",2019-09-01,"Stray","Adoptable window colony"
"64649",2019-09-01,"Stray","Adoptable window colony"
"64650",2019-09-01,"Stray","Adoptable window colony"
"64651",2019-09-01,"Stray","Adoptable window colony"
"64656",2019-09-03,"Stray","Cat room A"
"64657",2019-09-03,"Stray","Adoptable Cat Small Colony"
"64658",2019-09-03,"Stray","Adoptable Cat Small Colony"
"64660",2019-09-03,"Stray","Adoptable Cat Middle Colony"
"64661",2019-09-03,"Stray","Cat room C"
"64662",2019-09-03,"Stray","Feline intake room"
"64663",2019-09-03,"Stray","Adoptable Cat Big Colony"
"64664",2019-09-03,"Stray","Canine intake room"
"64665",2019-09-03,"Transfer from Other Shelter","Adoptable Dogs"
"64667",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64668",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64669",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64670",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64671",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64672",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64673",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64674",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64675",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64676",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64677",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64678",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64679",2019-09-03,"Unable to Afford","Adoptable Dogs"
"64685",2019-09-03,"Landlord issues","Adoptable Cat Middle Colony"
"64686",2019-09-03,"Stray","Adoptable Cat Big Colony"
"64688",2019-09-03,"Stray","Canine intake room"
"64690",2019-09-03,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64691",2019-09-03,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64693",2019-09-03,"Unable to Afford","Adoptable Cat Middle Colony"
"64694",2019-09-03,"Unable to Afford","Adoptable Cat Middle Colony"
"64695",2019-09-03,"Unable to Afford","Adoptable Cat Middle Colony"
"64696",2019-09-03,"Unable to Afford","Adoptable Cat Middle Colony"
"64697",2019-09-03,"Biting","Dog room C"
"64698",2019-09-03,"Unable to Afford","Adoptable Cat Middle Colony"
"64699",2019-09-03,"Biting","Office"
"64700",2019-09-03,"Incompatible with owner lifestyle","Dog room C"
"64702",2019-09-04,"Stray","Dog room A"
"64704",2019-09-04,"Incompatible with owner lifestyle","Small Animal room"
"64705",2019-09-04,"Biting","Dog room C"
"64707",2019-09-04,"Incompatible with owner lifestyle","Adoptable Dogs"
"64708",2019-09-04,"Stray","Adoptable Dogs"
"64710",2019-09-04,"Incompatible with owner lifestyle","Adoptable Dogs"
"64711",2019-09-04,"Stray","Adoptable Cat Middle Colony"
"64712",2019-09-05,"Stray","Adoptable Dogs"
"64713",2019-09-05,"Stray","Adoptable Cat Middle Colony"
"64715",2019-09-05,"Incompatible with owner lifestyle","Dog room C"
"64717",2019-09-05,"Rabies Monitoring","Adoptable Cat Kennels"
"64718",2019-09-05,"Stray","Cat room B"
"64719",2019-09-05,"Abandoned","Adoptable Dogs"
"64720",2019-09-06,"Stray","Adoptable window colony"
"64721",2019-09-06,"Stray","Adoptable window colony"
"64722",2019-09-06,"Unsuitable Accommodation","Adoptable Cat Big Colony"
"64723",2019-09-06,"Unsuitable Accommodation","Adoptable window colony"
"64724",2019-09-06,"Unsuitable Accommodation","Adoptable window colony"
"64725",2019-09-06,"Unsuitable Accommodation","Adoptable window colony"
"64726",2019-09-06,"Unsuitable Accommodation","Adoptable window colony"
"64727",2019-09-06,"Allergies","Lobby"
"64728",2019-09-06,"Stray","Cat room B"
"64729",2019-09-06,"Incompatible with other pets","Lobby"
"64730",2019-09-06,"Stray","Dog room B"
"64731",2019-09-06,"Stray","Dog room B"
"64732",2019-09-07,"Incompatible with owner lifestyle","Cat room B"
"64733",2019-09-07,"Incompatible with owner lifestyle","Adoptable Cat Kennels"
"64734",2019-09-07,"Stray","Adoptable Dogs"
"64735",2019-09-07,"Stray","Adoptable Cat Middle Colony"
"64736",2019-09-07,"Incompatible with owner lifestyle","Adoptable Dogs"
"64738",2019-09-07,"Stray","Adoptable Cat Middle Colony"
"64739",2019-09-07,"Stray","Adoptable Cat Middle Colony"
"64740",2019-09-07,"Stray","Adoptable Cat Glass Colony"
"64743",2019-09-07,"Stray","Cat room C"
"64744",2019-09-08,"Stray","Dog room B"
"64745",2019-09-08,"Stray","Dog room A"
"64747",2019-09-09,"Stray","Adoptable Cat Kennels"
"64748",2019-09-09,"Stray","Adoptable window colony"
"64749",2019-09-09,"Unable to Afford","Adoptable Dogs"
"64750",2019-09-09,"Stray","Dog room D"
"64751",2019-09-09,"Stray","Dog room B"
"64752",2019-09-09,"Stray","Adoptable Cat Middle Colony"
"64753",2019-09-09,"Stray","Adoptable Cat Big Colony"
"64754",2019-09-09,"Stray","Adoptable Cat Middle Colony"
"64755",2019-09-09,"Stray","Canine intake room"
"64756",2019-09-09,"Landlord issues","Adoptable window colony"
"64757",2019-09-09,"Stray","Dog room A"
"64758",2019-09-09,"Stray","Dog room A"
"64760",2019-09-10,"Stray","Canine intake room"
"64761",2019-09-10,"Stray","Feline intake room"
"64762",2019-09-10,"Stray","Adoptable window colony"
"64763",2019-09-10,"Stray","Adoptable window colony"
"64764",2019-09-10,"Incompatible with owner lifestyle","Office"
"64766",2019-09-10,"Unsuitable Accommodation","Adoptable Dogs"
"64767",2019-09-10,"Unsuitable Accommodation","Adoptable Dogs"
"64768",2019-09-10,"Incompatible with owner lifestyle","Adoptable Dogs"
"64772",2019-09-11,"Landlord issues","Adoptable Dogs"
"64773",2019-09-11,"Stray","Adoptable Dogs"
"64774",2019-09-11,"Landlord issues","Small Animal room"
"64775",2019-09-11,"Litter relinquishment","Cat room C"
"64776",2019-09-11,"Litter relinquishment","Adoptable Cat Big Colony"
"64777",2019-09-11,"Litter relinquishment","Adoptable Cat Big Colony"
"64778",2019-09-11,"Litter relinquishment","Adoptable Cat Big Colony"
"64779",2019-09-11,"Litter relinquishment","Adoptable Cat Big Colony"
"64780",2019-09-11,"Litter relinquishment","Adoptable Cat Big Colony"
"64781",2019-09-11,"Stray","Adoptable Dogs"
"64782",2019-09-11,"Stray","Adoptable Dogs"
"64784",2019-09-11,"Incompatible with owner lifestyle","Adoptable Dogs"
"64785",2019-09-11,"Unable to Afford","Adoptable Cat Kennels"
"64786",2019-09-11,"Unable to Afford","Adoptable Cat Middle Colony"
"64787",2019-09-11,"Unable to Afford","Adoptable Cat Middle Colony"
"64788",2019-09-12,"Stray","Cat room A"
"64789",2019-09-12,"Incompatible with owner lifestyle","Adoptable Cat Glass Colony"
"64790",2019-09-12,"Litter relinquishment","Cat room B"
"64791",2019-09-12,"Litter relinquishment","Cat room C"
"64792",2019-09-12,"Litter relinquishment","Cat room B"
"64794",2019-09-12,"Stray","Adoptable Cat Kennels"
"64795",2019-09-12,"Stray","Adoptable Dogs"
"64797",2019-09-12,"Unsuitable Accommodation","Cat room A"
"64798",2019-09-12,"Unsuitable Accommodation","Cat room A"
"64799",2019-09-12,"Unsuitable Accommodation","Cat room A"
"64800",2019-09-12,"Unsuitable Accommodation","Cat room A"
"64801",2019-09-12,"Stray","Cat room A"
"64802",2019-09-12,"Stray","Adoptable Cat Kennels"
