"id","date","movementdate","interaction","type","duration"
"63374",2019-08-15,2019-05-30,"Stray","return",0
"63374",2019-08-16,2019-08-15,"Stray","return",0
"63375",2019-09-11,2019-05-30,"Stray","return",0
"63376",2019-08-17,2019-05-30,"Stray","return",0
"63377",2019-08-16,2019-05-30,"Stray","return",0
"63379",2019-08-16,2019-05-30,"Stray","return",0
"63379",2019-08-21,2019-08-17,"Stray","return",0
"63381",2019-08-01,2019-05-30,"Stray","return",0
"63392",2019-10-07,2019-06-01,"Stray","return",0
"63393",2019-06-20,2019-06-09,"Stray","return",0
"63394",2019-06-27,2019-06-09,"Stray","return",0
"63395",2019-06-27,2019-06-09,"Stray","return",0
"63396",2019-07-05,2019-06-21,"Stray","return",0
"63396",2019-09-24,2019-07-09,"Return adopt - lifestyle issue","return",0
"63397",2019-06-02,2019-06-01,"Stray","return",0
"63419",2019-06-07,2019-06-07,"Incompatible with owner lifestyle","return",0
"63420",2019-06-07,2019-06-07,"Incompatible with owner lifestyle","return",0
"63426",2019-07-30,2019-06-04,"Stray","return",0
"63438",2020-01-10,2019-06-08,"Incompatible with owner lifestyle","return",0
"63439",2019-07-10,2019-07-01,"Return adopt - lifestyle issue","return",0
"63439",2020-01-21,2019-07-23,"Incompatible with owner lifestyle","return",0
"63442",2019-07-30,2019-06-04,"Stray","return",0
"63442",2019-08-10,2019-07-30,"Stray","return",0
"63443",2019-07-30,2019-06-04,"Stray","return",0
"63443",2019-08-06,2019-07-30,"Stray","return",0
"63446",2019-08-19,2019-06-10,"Stray","return",0
"63446",2019-09-16,2019-08-20,"Stray","return",0
"63447",2019-08-19,2019-06-10,"Stray","return",0
"63448",2019-08-19,2019-06-10,"Stray","return",0
"63449",2019-09-09,2019-06-08,"Stray","return",0
"63449",2019-11-01,2019-09-11,"Stray","return",0
"63456",2019-07-25,2019-06-14,"Stray","return",0
"63456",2019-08-02,2019-07-26,"Stray","return",0
"63457",2019-07-25,2019-06-14,"Stray","return",0
"63457",2019-08-02,2019-07-26,"Stray","return",0
"63459",2019-07-25,2019-06-14,"Stray","return",0
"63460",2019-07-25,2019-06-14,"Stray","return",0
"63460",2019-08-02,2019-07-26,"Stray","return",0
"63461",2019-06-27,2019-06-11,"Stray","return",0
"63462",2019-07-25,2019-06-25,"Stray","return",0
"63462",2019-08-02,2019-07-30,"Return adopt - lifestyle issue","return",0
"63463",2019-07-25,2019-06-25,"Stray","return",0
"63464",2019-07-25,2019-06-14,"Stray","return",0
"63464",2019-08-02,2019-07-26,"Stray","return",0
"63465",2019-07-07,2019-06-11,"Stray","return",0
"63466",2019-07-06,2019-06-14,"Stray","return",0
"63467",2019-07-07,2019-06-11,"Stray","return",0
"63468",2019-07-26,2019-06-25,"Stray","return",0
"63469",2019-07-25,2019-06-25,"Stray","return",0
"63470",2019-07-06,2019-06-14,"Stray","return",0
"63470",2019-09-24,2019-07-09,"Return adopt - lifestyle issue","return",0
"63471",2019-07-06,2019-06-14,"Stray","return",0
"63473",2019-06-07,2019-06-07,"Marriage/Relationship split","return",0
"63478",2019-07-26,2019-07-06,"Incompatible with other pets","return",0
"63482",2019-07-09,2019-06-14,"Stray","return",0
"63487",2019-08-03,2019-08-01,"Stray","return",0
"63487",2020-02-03,2019-08-10,"Stray","return",0
"63491",2019-07-17,2019-06-14,"Stray","return",0
"63493",2019-07-06,2019-06-21,"Stray","return",0
"63494",2019-07-17,2019-06-14,"Stray","return",0
"63495",2019-07-17,2019-06-14,"Stray","return",0
"63496",2019-07-17,2019-06-14,"Stray","return",0
"63497",2019-07-17,2019-06-14,"Stray","return",0
"63500",2019-07-10,2019-06-21,"Stray","return",0
"63502",2019-07-06,2019-06-21,"Stray","return",0
"63504",2019-07-17,2019-06-14,"Stray","return",0
"63510",2019-06-25,2019-06-11,"Stray","return",0
"63510",2019-08-02,2019-06-25,"Stray","return",0
"63511",2019-06-25,2019-06-11,"Stray","return",0
"63511",2019-08-02,2019-06-25,"Stray","return",0
"63519",2019-06-12,2019-06-12,"Unable to Afford","return",0
"63520",2019-06-12,2019-06-12,"Unable to Afford","return",0
"63529",2019-08-02,2019-06-18,"DOA","return",0
"63536",2019-09-03,2019-06-18,"Stray","return",0
"63538",2019-08-12,2019-06-19,"Stray","return",0
"63539",2019-08-12,2019-06-19,"Stray","return",0
"63541",2019-08-12,2019-06-19,"Stray","return",0
"63542",2019-07-14,2019-06-14,"Stray","return",0
"63542",2019-08-02,2019-07-16,"Stray","return",0
"63543",2019-08-02,2019-06-14,"Stray","return",0
"63544",2019-07-14,2019-06-14,"Stray","return",0
"63544",2019-08-02,2019-07-16,"Stray","return",0
"63545",2019-08-02,2019-06-14,"Stray","return",0
"63547",2019-07-14,2019-06-14,"Stray","return",0
"63547",2019-08-24,2019-07-30,"Stray","return",0
"63555",2019-07-05,2019-06-21,"Stray","return",0
"63557",2019-07-25,2019-06-25,"Stray","return",0
"63563",2019-07-03,2019-06-18,"Stray","return",0
"63564",2019-07-03,2019-06-18,"Stray","return",0
"63579",2019-07-02,2019-06-19,"Stray","return",0
"63587",2019-06-25,2019-06-20,"Stray","return",0
"63587",2019-09-23,2019-06-25,"Stray","return",0
"63587",2019-10-15,2019-09-25,"Stray","return",0
"63593",2020-02-02,2019-06-28,"Stray","return",0
"63601",2019-07-19,2019-07-08,"Return Adopt - Behavior","return",0
"63602",2019-07-16,2019-07-03,"Stray","return",0
"63602",2019-07-23,2019-07-17,"Stray","return",0
"63602",2019-12-30,2019-07-23,"Incompatible with owner lifestyle","return",0
"63610",2019-09-24,2019-06-28,"Return adopt - lifestyle issue","return",0
"63621",2019-06-23,2019-06-22,"Stray","return",0
"63621",2019-07-12,2019-06-23,"Stray","return",0
"63623",2019-07-11,2019-06-24,"Stray","return",0
"63624",2019-07-11,2019-06-24,"Stray","return",0
"63624",2019-08-03,2019-07-20,"Incompatible with other pets","return",0
"63625",2019-07-11,2019-06-24,"Stray","return",0
"63626",2019-07-11,2019-07-05,"Stray","return",0
"63626",2019-12-02,2019-07-11,"Owner requested Euthanasia","return",0
"63628",2019-07-06,2019-07-05,"Incompatible with other pets","return",0
"63631",2019-08-26,2019-06-22,"Stray","return",0
"63632",2019-08-26,2019-06-22,"Stray","return",0
"63633",2019-08-26,2019-06-22,"Stray","return",0
"63634",2019-08-26,2019-06-22,"Stray","return",0
"63635",2019-07-05,2019-06-21,"Stray","return",0
"63643",2019-08-02,2019-07-30,"Stray","return",0
"63649",2019-10-23,2019-07-05,"Owner requested Euthanasia","return",0
"63660",2019-07-10,2019-06-26,"Stray","return",0
"63664",2019-06-27,2019-06-25,"Stray","return",0
"63665",2019-06-27,2019-06-25,"Stray","return",0
"63665",2019-08-22,2019-06-27,"Stray","return",0
"63665",2019-09-12,2019-08-25,"Return Adopt - Animal Health","return",0
"63679",2019-08-04,2019-06-25,"Stray","return",0
"63679",2019-08-20,2019-08-09,"Stray","return",0
"63680",2019-08-04,2019-06-25,"Stray","return",0
"63680",2019-08-20,2019-08-09,"Stray","return",0
"63681",2019-07-14,2019-06-25,"Stray","return",0
"63682",2019-08-01,2019-06-25,"Stray","return",0
"63682",2019-08-17,2019-08-10,"Stray","return",0
"63683",2019-08-01,2019-06-25,"Stray","return",0
"63684",2019-08-22,2019-06-25,"Stray","return",0
"63685",2019-08-04,2019-06-25,"Stray","return",0
"63685",2019-08-20,2019-08-09,"Stray","return",0
"63692",2019-10-02,2019-08-17,"Return Adopt - Behavior","return",0
"63693",2019-07-30,2019-07-08,"Stray","return",0
"63698",2019-07-30,2019-07-25,"Stray","return",0
"63700",2019-08-25,2019-07-30,"Stray","return",0
"63700",2019-09-14,2019-09-06,"Return Adopt - Behavior","return",0
"63703",2019-07-30,2019-07-08,"Stray","return",0
"63704",2019-07-30,2019-07-08,"Stray","return",0
"63705",2019-07-30,2019-07-08,"Stray","return",0
"63707",2019-08-25,2019-07-30,"Stray","return",0
"63708",2019-08-24,2019-07-30,"Stray","return",0
"63715",2019-08-08,2019-06-29,"Stray","return",0
"63716",2019-08-08,2019-06-29,"Stray","return",0
"63717",2019-08-08,2019-06-29,"Stray","return",0
"63721",2019-06-27,2019-06-26,"Stray","return",0
"63721",2019-07-31,2019-07-06,"Stray","return",0
"63724",2019-07-11,2019-06-29,"Stray","return",0
"63725",2019-07-11,2019-06-29,"Stray","return",0
"63726",2019-07-01,2019-06-29,"Stray","return",0
"63727",2019-09-09,2019-07-05,"Stray","return",0
"63729",2019-08-05,2019-07-05,"Stray","return",0
"63730",2019-08-05,2019-07-05,"Stray","return",0
"63731",2019-08-05,2019-07-05,"Stray","return",0
"63732",2019-08-05,2019-07-05,"Stray","return",0
"63737",2019-07-11,2019-06-29,"Stray","return",0
"63737",2019-07-17,2019-07-16,"Return adopt - lifestyle issue","return",0
"63739",2019-07-11,2019-06-29,"Stray","return",0
"63741",2019-07-12,2019-06-27,"Stray","return",0
"63741",2019-07-17,2019-07-13,"Stray","return",0
"63742",2019-07-12,2019-06-27,"Stray","return",0
"63742",2019-07-17,2019-07-13,"Stray","return",0
"63742",2019-07-23,2019-07-17,"Stray","return",0
"63742",2019-08-23,2019-07-23,"Stray","return",0
"63743",2019-07-12,2019-06-27,"Stray","return",0
"63743",2019-07-17,2019-07-13,"Stray","return",0
"63743",2019-07-23,2019-07-17,"Stray","return",0
"63743",2019-08-23,2019-07-23,"Stray","return",0
"63744",2019-08-26,2019-06-27,"Stray","return",0
"63745",2019-09-04,2019-06-27,"Stray","return",0
"63746",2019-09-04,2019-06-27,"Stray","return",0
"63748",2019-07-31,2019-07-15,"Stray","return",0
"63749",2019-07-31,2019-07-15,"Stray","return",0
"63750",2019-07-31,2019-07-15,"Stray","return",0
"63751",2019-07-31,2019-07-15,"Stray","return",0
"63752",2019-07-31,2019-07-15,"Stray","return",0
"63759",2019-07-09,2019-06-28,"Stray","return",0
"63760",2019-08-27,2019-07-26,"Stray","return",0
"63761",2019-08-27,2019-07-26,"Stray","return",0
"63762",2019-08-06,2019-07-26,"Stray","return",0
"63764",2019-08-06,2019-07-26,"Stray","return",0
"63765",2019-08-06,2019-07-26,"Stray","return",0
"63767",2019-08-26,2019-07-26,"Stray","return",0
"63768",2019-08-06,2019-07-26,"Stray","return",0
"63769",2019-08-06,2019-07-26,"Stray","return",0
"63770",2019-08-27,2019-07-26,"Stray","return",0
"63788",2019-11-06,2019-07-13,"Transfer from Other Shelter","return",0
"63789",2019-08-10,2019-07-30,"Stray","return",0
"63798",2019-08-24,2019-07-30,"Stray","return",0
"63799",2019-08-29,2019-07-27,"Stray","return",0
"63800",2019-08-29,2019-07-27,"Stray","return",0
"63801",2019-08-29,2019-07-27,"Stray","return",0
"63807",2019-08-20,2019-07-05,"Stray","return",0
"63811",2019-08-23,2019-07-21,"Stray","return",0
"63812",2019-08-23,2019-07-21,"Stray","return",0
"63812",2019-10-01,2019-09-24,"Stray","return",0
"63814",2019-08-01,2019-07-17,"Stray","return",0
"63847",2019-08-24,2019-07-20,"Incompatible with owner lifestyle","return",0
"63849",2019-08-17,2019-08-13,"Stray","return",0
"63851",2019-08-17,2019-08-13,"Stray","return",0
"63852",2019-08-17,2019-08-13,"Stray","return",0
"63855",2019-08-05,2019-07-07,"Stray","return",0
"63859",2019-07-14,2019-07-13,"Return Adopt - Behavior","return",0
"63863",2019-11-23,2019-07-30,"Stray","return",0
"63865",2019-10-04,2019-07-10,"Stray","return",0
"63866",2019-10-04,2019-07-10,"Stray","return",0
"63876",2019-07-12,2019-07-11,"Return Adopt - Other","return",0
"63877",2019-08-27,2019-07-26,"Stray","return",0
"63885",2019-07-15,2019-07-15,"Stray","return",0
"63887",2020-01-09,2019-07-09,"Abandoned","return",0
"63892",2019-07-19,2019-07-16,"Stray","return",0
"63893",2019-07-19,2019-07-16,"Stray","return",0
"63893",2019-08-06,2019-07-27,"Stray","return",0
"63894",2019-07-19,2019-07-16,"Stray","return",0
"63894",2019-08-15,2019-08-09,"Stray","return",0
"63895",2019-07-19,2019-07-16,"Stray","return",0
"63895",2019-08-15,2019-07-26,"Stray","return",0
"63896",2019-07-19,2019-07-16,"Stray","return",0
"63896",2019-08-15,2019-07-27,"Stray","return",0
"63897",2019-07-19,2019-07-16,"Stray","return",0
"63897",2019-08-15,2019-07-26,"Stray","return",0
"63898",2019-07-19,2019-07-16,"Stray","return",0
"63898",2019-08-15,2019-07-26,"Stray","return",0
"63898",2020-01-02,2019-08-17,"Incompatible with owner lifestyle","return",0
"63899",2019-07-19,2019-07-16,"Stray","return",0
"63899",2019-08-15,2019-08-09,"Stray","return",0
"63900",2019-07-19,2019-07-16,"Stray","return",0
"63900",2019-08-06,2019-07-27,"Stray","return",0
"63900",2019-09-29,2019-08-17,"Biting","return",0
"63905",2019-07-30,2019-07-27,"Stray","return",0
"63905",2019-07-31,2019-07-30,"Stray","return",0
"63910",2019-09-23,2019-08-17,"Incompatible with owner lifestyle","return",0
"63917",2019-08-24,2019-07-10,"Stray","return",0
"63918",2019-08-23,2019-07-10,"Stray","return",0
"63918",2019-10-25,2019-09-01,"Return Adopt - Behavior","return",0
"63925",2019-08-21,2019-08-16,"Stray","return",0
"63925",2019-09-06,2019-08-22,"Stray","return",0
"63930",2019-08-08,2019-07-26,"Stray","return",0
"63931",2019-09-03,2019-07-29,"Stray","return",0
"63932",2019-08-08,2019-07-26,"Stray","return",0
"63933",2019-07-17,2019-07-16,"Stray","return",0
"63936",2019-09-03,2019-07-26,"Stray","return",0
"63937",2019-09-03,2019-07-26,"Stray","return",0
"63938",2019-09-03,2019-07-26,"Stray","return",0
"63939",2019-09-03,2019-07-26,"Stray","return",0
"63941",2019-07-17,2019-07-11,"Stray","return",0
"63945",2019-08-05,2019-07-13,"Stray","return",0
"63946",2019-08-08,2019-07-26,"Stray","return",0
"63959",2019-11-01,2019-10-03,"Stray","return",0
"63961",2019-08-17,2019-07-20,"Stray","return",0
"63963",2017-05-18,2017-05-11,"Stray","return",0
"63963",2019-06-29,2017-05-19,"Stray","return",0
"63963",2019-07-01,2019-07-01,"Incompatible with owner lifestyle","return",0
"63968",2019-07-22,2019-07-22,"Owner requested Euthanasia","return",0
"63969",2019-08-16,2019-08-09,"Stray","return",0
"63969",2019-10-05,2019-08-17,"Unsuitable Accommodation","return",0
"63970",2019-09-09,2019-07-13,"Stray","return",0
"63976",2019-08-05,2019-07-19,"Stray","return",0
"63976",2019-08-15,2019-08-06,"Stray","return",0
"63980",2019-09-27,2019-08-17,"Return adopt - lifestyle issue","return",0
"63981",2019-12-06,2019-08-12,"Return Adopt - Behavior","return",0
"63982",2019-08-17,2019-08-17,"Return Adopt - Other","return",0
"63982",2019-10-11,2019-09-28,"Stray","return",0
"63983",2019-09-09,2019-08-31,"Stray","return",0
"63987",2019-08-07,2019-07-20,"Stray","return",0
"63988",2019-08-07,2019-07-20,"Stray","return",0
"63994",2019-08-05,2019-07-19,"Stray","return",0
"63994",2019-08-15,2019-08-06,"Stray","return",0
"63995",2019-08-17,2019-07-20,"Stray","return",0
"63996",2019-08-17,2019-07-20,"Stray","return",0
"63997",2019-08-17,2019-07-20,"Stray","return",0
"63997",2019-08-17,2019-08-17,"Return Adopt - Other","return",0
"64000",2019-08-05,2019-07-19,"Stray","return",0
"64000",2019-08-15,2019-08-06,"Stray","return",0
"64011",2019-07-27,2019-07-23,"Stray","return",0
"64016",2019-09-26,2019-07-19,"Stray","return",0
"64017",2019-09-30,2019-07-19,"Stray","return",0
"64018",2019-09-29,2019-07-19,"Stray","return",0
"64019",2019-09-29,2019-07-19,"Stray","return",0
"64020",2019-09-30,2019-07-19,"Stray","return",0
"64023",2020-02-15,2019-08-17,"Abandoned","return",0
"64026",2019-08-19,2019-07-22,"Stray","return",0
"64029",2019-09-03,2019-07-29,"Stray","return",0
"64030",2019-09-03,2019-07-29,"Stray","return",0
"64032",2019-08-19,2019-07-22,"Stray","return",0
"64033",2019-08-19,2019-07-22,"Stray","return",0
"64034",2019-08-17,2019-08-10,"Stray","return",0
"64049",2019-08-13,2019-08-10,"Stray","return",0
"64053",2019-11-25,2019-08-13,"Return Adopt - Other","return",0
"64056",2019-08-21,2019-08-16,"Stray","return",0
"64056",2019-09-10,2019-08-22,"Stray","return",0
"64057",2019-08-21,2019-08-16,"Stray","return",0
"64057",2019-09-06,2019-08-22,"Stray","return",0
"64058",2019-08-13,2019-08-10,"Stray","return",0
"64059",2019-09-17,2019-07-26,"Stray","return",0
"64059",2019-09-20,2019-09-20,"Return Adopt - Other","return",0
"64073",2019-09-21,2019-07-26,"Stray","return",0
"64074",2019-09-21,2019-07-26,"Stray","return",0
"64075",2019-09-21,2019-07-26,"Stray","return",0
"64076",2019-09-21,2019-07-26,"Stray","return",0
"64084",2019-08-20,2019-07-26,"Stray","return",0
"64089",2019-10-11,2019-10-03,"Stray","return",0
"64091",2019-08-17,2019-08-10,"Stray","return",0
"64093",2019-08-22,2019-07-23,"Stray","return",0
"64094",2019-08-22,2019-07-23,"Stray","return",0
"64095",2019-08-22,2019-07-23,"Stray","return",0
"64098",2019-08-22,2019-07-23,"Stray","return",0
"64099",2019-08-22,2019-07-23,"Stray","return",0
"64109",2019-07-31,2019-07-25,"Stray","return",0
"64119",2019-08-19,2019-08-11,"Stray","return",0
"64121",2019-11-25,2019-08-27,"Stray","return",0
"64122",2019-08-30,2019-08-16,"Stray","return",0
"64123",2019-08-30,2019-08-16,"Stray","return",0
"64124",2019-08-30,2019-08-16,"Stray","return",0
"64125",2019-08-30,2019-08-16,"Stray","return",0
"64125",2019-10-25,2019-09-01,"Return Adopt - Behavior","return",0
"64130",2019-08-19,2019-08-11,"Stray","return",0
"64131",2019-09-26,2019-08-17,"Return Adopt - Behavior","return",0
"64131",2019-11-20,2019-10-09,"Stray","return",0
"64132",2019-09-28,2019-08-10,"Stray","return",0
"64132",2019-12-03,2019-10-01,"Stray","return",0
"64145",2019-11-25,2019-09-15,"Stray","return",0
"64145",2019-12-14,2019-11-27,"Stray","return",0
"64151",2019-09-01,2019-08-10,"Stray","return",0
"64153",2019-10-21,2019-08-12,"Stray","return",0
"64157",2019-09-05,2019-07-30,"Stray","return",0
"64157",2019-11-13,2019-10-05,"Stray","return",0
"64161",2019-08-21,2019-08-17,"Stray","return",0
"64165",2019-08-26,2019-08-14,"Return Adopt - Behavior","return",0
"64165",2019-11-04,2019-08-30,"Stray","return",0
"64168",2019-08-13,2019-08-10,"Return adopt - lifestyle issue","return",0
"64169",2019-10-21,2019-07-31,"Stray","return",0
"64170",2019-11-01,2019-07-31,"Stray","return",0
"64170",2019-11-22,2019-11-17,"Stray","return",0
"64172",2019-08-19,2019-08-09,"Stray","return",0
"64172",2019-12-03,2019-08-21,"Stray","return",0
"64187",2019-10-01,2019-08-01,"Stray","return",0
"64191",2019-09-01,2019-08-10,"Stray","return",0
"64193",2019-10-01,2019-08-01,"Stray","return",0
"64194",2019-09-30,2019-08-01,"Stray","return",0
"64198",2019-08-17,2019-08-09,"Stray","return",0
"64199",2019-08-17,2019-08-09,"Stray","return",0
"64202",2019-09-11,2019-08-13,"Stray","return",0
"64203",2019-10-29,2019-09-07,"Stray","return",0
"64205",2019-09-10,2019-09-10,"Return Adopt - Behavior","return",0
"64205",2019-11-02,2019-10-06,"Stray","return",0
"64206",2019-09-10,2019-08-02,"Stray","return",0
"64207",2019-09-20,2019-08-02,"Stray","return",0
"64207",2019-10-21,2019-09-30,"Stray","return",0
"64208",2019-09-20,2019-08-02,"Stray","return",0
"64208",2019-10-21,2019-09-30,"Stray","return",0
"64208",2019-12-31,2019-10-24,"Return Adopt - Behavior","return",0
"64209",2019-09-20,2019-08-02,"Stray","return",0
"64209",2019-10-21,2019-09-30,"Stray","return",0
"64210",2019-09-20,2019-08-02,"Stray","return",0
"64210",2019-10-21,2019-09-30,"Stray","return",0
"64211",2019-09-20,2019-08-02,"Stray","return",0
"64211",2019-10-21,2019-09-30,"Stray","return",0
"64212",2019-09-20,2019-08-02,"Stray","return",0
"64212",2019-10-21,2019-09-30,"Stray","return",0
"64222",2019-09-05,2019-08-10,"Stray","return",0
"64224",2019-09-05,2019-08-11,"Stray","return",0
"64227",2019-10-14,2019-08-17,"Stray","return",0
"64229",2019-08-27,2019-08-10,"Stray","return",0
"64229",2019-09-13,2019-08-30,"Stray","return",0
"64230",2019-08-27,2019-08-10,"Stray","return",0
"64230",2019-09-09,2019-08-30,"Stray","return",0
"64231",2019-08-27,2019-08-10,"Stray","return",0
"64231",2019-09-09,2019-08-30,"Stray","return",0
"64232",2019-08-27,2019-08-10,"Stray","return",0
"64232",2019-09-13,2019-08-30,"Stray","return",0
"64233",2019-08-27,2019-08-10,"Stray","return",0
"64233",2019-09-09,2019-08-30,"Stray","return",0
"64246",2019-10-21,2019-08-10,"Stray","return",0
"64252",2019-08-19,2019-08-14,"Return adopt - lifestyle issue","return",0
"64254",2019-08-27,2019-08-09,"Stray","return",0
"64259",2019-09-26,2019-08-03,"Stray","return",0
"64259",2019-10-22,2019-10-03,"Stray","return",0
"64260",2019-09-26,2019-08-03,"Stray","return",0
"64260",2019-10-21,2019-10-03,"Stray","return",0
"64261",2019-09-26,2019-08-03,"Stray","return",0
"64261",2019-10-21,2019-10-03,"Stray","return",0
"64265",2019-08-12,2019-08-08,"Return Adopt - Other","return",0
"64266",2019-08-12,2019-08-10,"Stray","return",0
"64273",2019-08-22,2019-08-12,"Stray","return",0
"64273",2019-09-04,2019-08-25,"Stray","return",0
"64274",2019-08-12,2019-08-10,"Stray","return",0
"64275",2019-11-01,2019-08-04,"Stray","return",0
"64275",2019-11-27,2019-11-04,"Stray","return",0
"64277",2019-11-01,2019-08-04,"Stray","return",0
"64277",2019-11-22,2019-11-17,"Stray","return",0
"64280",2019-08-30,2019-08-08,"Stray","return",0
"64280",2019-11-03,2019-08-30,"Return Adopt - Behavior","return",0
"64281",2019-08-12,2019-08-10,"Stray","return",0
"64283",2019-08-12,2019-08-10,"Stray","return",0
"64283",2019-08-30,2019-08-17,"Stray","return",0
"64284",2019-08-12,2019-08-10,"Stray","return",0
"64284",2019-08-30,2019-08-17,"Stray","return",0
"64285",2019-08-19,2019-08-19,"Owner requested Euthanasia","return",0
"64287",2019-08-20,2019-08-17,"Return Adopt - Other","return",0
"64289",2019-11-13,2019-09-10,"Stray","return",0
"64291",2020-01-20,2019-08-23,"Unsuitable Accommodation","return",0
"64292",2019-08-16,2019-08-09,"Stray","return",0
"64293",2019-08-16,2019-08-09,"Stray","return",0
"64294",2019-08-16,2019-08-09,"Stray","return",0
"64298",2019-08-17,2019-08-10,"Stray","return",0
"64305",2019-09-05,2019-08-17,"Allergies","return",0
"64305",2019-09-11,2019-09-09,"Return adopt - lifestyle issue","return",0
"64305",2019-10-15,2019-09-11,"Return Adopt - Behavior","return",0
"64305",2020-02-13,2019-10-19,"Return Adopt - Behavior","return",0
"64308",2019-08-15,2019-08-13,"Stray","return",0
"64308",2019-11-19,2019-08-17,"Owner requested Euthanasia","return",0
"64320",2019-09-13,2019-08-10,"Stray","return",0
"64321",2019-09-13,2019-08-10,"Stray","return",0
"64322",2019-09-13,2019-08-10,"Stray","return",0
"64329",2020-01-21,2019-08-12,"Allergies","return",0
"64331",2020-01-21,2019-08-12,"Allergies","return",0
"64335",2019-09-17,2019-08-20,"Stray","return",0
"64336",2019-08-21,2019-08-16,"Stray","return",0
"64336",2019-09-06,2019-08-22,"Stray","return",0
"64337",2019-08-30,2019-08-24,"Incompatible with owner lifestyle","return",0
"64345",2019-09-05,2019-08-10,"Stray","return",0
"64346",2019-09-05,2019-08-10,"Stray","return",0
"64347",2019-09-05,2019-08-10,"Stray","return",0
"64347",2019-09-30,2019-09-06,"Stray","return",0
"64347",2020-01-18,2019-10-14,"Allergies","return",0
"64348",2019-09-05,2019-08-10,"Stray","return",0
"64354",2019-10-05,2019-08-23,"Stray","return",0
"64355",2019-10-05,2019-08-23,"Stray","return",0
"64356",2019-10-05,2019-08-23,"Stray","return",0
"64357",2019-10-05,2019-08-23,"Stray","return",0
"64358",2019-10-05,2019-08-23,"Stray","return",0
"64361",2019-09-05,2019-08-21,"Stray","return",0
"64365",2019-12-23,2019-08-21,"Incompatible with owner lifestyle","return",0
"64379",2019-08-20,2019-08-17,"Return Adopt - Other","return",0
"64386",2019-08-15,2019-08-14,"Stray","return",0
"64386",2019-10-28,2019-10-03,"Stray","return",0
"64387",2019-08-15,2019-08-14,"Stray","return",0
"64387",2019-10-28,2019-10-03,"Stray","return",0
"64388",2019-08-15,2019-08-14,"Stray","return",0
"64388",2019-10-28,2019-10-03,"Stray","return",0
"64389",2019-08-15,2019-08-14,"Stray","return",0
"64389",2019-10-28,2019-10-03,"Stray","return",0
"64390",2019-08-15,2019-08-14,"Stray","return",0
"64396",2019-10-11,2019-08-20,"Stray","return",0
"64396",2019-11-06,2019-10-27,"Stray","return",0
"64414",2019-08-27,2019-08-20,"Stray","return",0
"64414",2019-10-28,2019-09-01,"Stray","return",0
"64415",2019-12-23,2019-08-30,"Stray","return",0
"64417",2019-08-27,2019-08-20,"Stray","return",0
"64417",2019-10-28,2019-09-01,"Stray","return",0
"64418",2019-08-27,2019-08-20,"Stray","return",0
"64418",2019-10-28,2019-09-01,"Stray","return",0
"64419",2019-08-27,2019-08-20,"Stray","return",0
"64419",2019-10-28,2019-09-01,"Stray","return",0
"64420",2019-08-27,2019-08-20,"Stray","return",0
"64420",2019-10-28,2019-09-01,"Stray","return",0
"64426",2019-09-17,2019-08-29,"Stray","return",0
"64433",2019-10-11,2019-08-20,"Stray","return",0
"64433",2019-11-06,2019-10-24,"Stray","return",0
"64435",2019-10-11,2019-08-20,"Stray","return",0
"64435",2019-11-06,2019-10-24,"Stray","return",0
"64436",2019-10-11,2019-08-20,"Stray","return",0
"64436",2019-11-06,2019-10-24,"Stray","return",0
"64437",2019-10-11,2019-08-20,"Stray","return",0
"64437",2019-11-06,2019-10-24,"Stray","return",0
"64438",2019-10-11,2019-08-20,"Stray","return",0
"64438",2019-11-06,2019-10-24,"Stray","return",0
"64439",2019-10-11,2019-08-20,"Stray","return",0
"64439",2019-11-06,2019-10-24,"Stray","return",0
"64444",2019-09-24,2019-08-29,"Stray","return",0
"64445",2019-12-31,2019-08-23,"Stray","return",0
"64445",2020-01-03,2020-01-03,"Incompatible with owner lifestyle","return",0
"64454",2020-01-21,2019-09-04,"Allergies","return",0
"64473",2019-11-01,2019-08-21,"Stray","return",0
"64473",2019-11-27,2019-11-04,"Stray","return",0
"64473",2019-12-12,2019-12-05,"Return adopt - lifestyle issue","return",0
"64480",2019-09-06,2019-08-25,"Stray","return",0
"64480",2019-09-15,2019-09-14,"Stray","return",0
"64481",2019-09-06,2019-08-25,"Stray","return",0
"64481",2019-10-03,2019-09-14,"Stray","return",0
"64481",2019-10-28,2019-10-03,"Stray","return",0
"64482",2019-09-06,2019-08-25,"Stray","return",0
"64483",2019-09-06,2019-08-25,"Stray","return",0
"64483",2019-10-03,2019-09-14,"Stray","return",0
"64483",2019-10-28,2019-10-03,"Stray","return",0
"64484",2019-09-06,2019-08-25,"Stray","return",0
"64494",2019-09-06,2019-08-25,"Stray","return",0
"64495",2019-09-06,2019-08-25,"Stray","return",0
"64495",2019-10-03,2019-09-14,"Stray","return",0
"64495",2019-10-28,2019-10-03,"Stray","return",0
"64496",2019-09-06,2019-08-25,"Stray","return",0
"64497",2019-09-06,2019-08-25,"Stray","return",0
"64497",2019-09-24,2019-09-17,"Stray","return",0
"64503",2019-09-29,2019-08-22,"Stray","return",0
"64503",2019-10-28,2019-10-14,"Stray","return",0
"64505",2019-09-03,2019-08-22,"Stray","return",0
"64507",2019-09-29,2019-08-22,"Stray","return",0
"64518",2019-10-07,2019-08-30,"Stray","return",0
"64519",2019-10-07,2019-08-30,"Stray","return",0
