"id","intakedate","movementdate","returndate","returnedreason"
"56947",2017-08-07,2017-08-12,2017-09-26,"Stray"
"56948",2017-08-07,2017-08-08,2017-10-16,"Stray"
"56948",2017-08-07,2017-10-20,2018-03-21,"Stray"
"56952",2017-08-07,2017-08-20,2017-09-13,"Incompatible with owner lifestyle"
"56954",2017-08-07,2017-08-30,2018-06-01,"Unsuitable Accommodation"
"56958",2017-08-07,2017-08-07,2017-10-01,"Stray"
"56959",2017-08-07,2017-08-11,2017-12-07,"Stray"
"56960",2017-08-07,2017-08-10,2017-08-10,"Incompatible with owner lifestyle"
"56960",2017-08-07,2017-08-11,2017-08-12,"Stray"
"56962",2017-08-07,2017-08-10,2017-08-10,"Incompatible with owner lifestyle"
"56962",2017-08-07,2017-08-10,2017-10-16,"Stray"
"56965",2017-08-08,2017-08-26,2017-09-11,"Stray"
"56965",2017-08-08,2017-09-15,2017-10-12,"Stray"
"56967",2017-08-08,2017-08-15,2017-09-02,"Stray"
"56973",2017-08-09,2017-08-15,2017-09-02,"Stray"
"56980",2017-08-09,2017-08-17,2018-11-08,"Incompatible with owner lifestyle"
"56983",2017-08-09,2017-09-01,2017-09-01,"Incompatible with owner lifestyle"
"56983",2017-08-09,2017-09-08,2017-09-16,"Moving"
"56987",2017-08-10,2017-08-18,2017-12-16,"Stray"
"56992",2017-08-10,2017-08-28,2018-08-20,"Stray"
"56993",2017-08-10,2017-08-10,2017-08-11,"Stray"
"56993",2017-08-10,2017-08-18,2017-09-13,"Stray"
"56997",2017-08-10,2017-08-28,2019-04-10,"Stray"
"57000",2017-08-11,2017-08-18,2017-09-13,"Stray"
"57001",2017-08-11,2017-08-18,2017-09-13,"Stray"
"57002",2017-08-11,2017-08-18,2017-09-13,"Stray"
"57004",2017-08-11,2017-08-18,2017-09-13,"Stray"
"57013",2017-08-12,2017-08-26,2017-11-01,"Stray"
"57016",2017-08-12,2017-08-13,2017-10-03,"Stray"
"57017",2017-08-12,2017-08-21,2017-08-22,"Police Assist"
"57017",2017-08-12,2017-08-22,2017-09-10,"Stray"
"57025",2017-08-13,2017-09-13,2019-01-25,"Incompatible with owner lifestyle"
"57025",2017-08-13,2019-01-30,2019-03-13,"Stray"
"57026",2017-08-13,2017-08-14,2017-08-28,"Stray"
"57033",2017-08-14,2017-08-25,2017-09-15,"Stray"
"57045",2017-08-15,2017-08-15,2019-01-09,"Abuse/ neglect"
"57045",2017-08-15,2019-01-15,2019-02-13,"Stray"
"57055",2017-08-16,2017-08-25,2017-08-26,"Incompatible with owner lifestyle"
"57055",2017-08-16,2017-08-28,2017-09-01,"Biting"
"57062",2017-08-16,2017-08-25,2017-10-28,"Stray"
"57062",2017-08-16,2017-11-02,2017-12-11,"Incompatible with owner lifestyle"
"57064",2017-08-16,2017-08-25,2017-10-28,"Stray"
"57065",2017-08-17,2017-08-20,2017-09-01,"Stray"
"57065",2017-08-17,2017-09-01,2017-09-05,"Stray"
"57065",2017-08-17,2017-09-05,2017-09-26,"Stray"
"57070",2017-08-17,2017-09-21,2017-10-20,"Incompatible with owner lifestyle"
"57084",2017-08-18,2017-09-02,2017-12-26,"Stray"
"57085",2017-08-18,2017-09-02,2017-12-19,"Stray"
"57086",2017-08-18,2017-09-02,2017-12-19,"Stray"
"57092",2017-08-18,2017-09-16,2017-11-20,"Stray"
"57092",2017-08-18,2017-11-25,2018-03-11,"Stray"
"57095",2017-08-18,2017-08-19,2017-08-31,"Stray"
"57096",2017-08-18,2017-08-19,2017-10-12,"Stray"
"57097",2017-08-18,2017-08-19,2017-10-12,"Stray"
"57098",2017-08-18,2017-08-19,2017-09-29,"Stray"
"57099",2017-08-18,2017-08-19,2017-09-29,"Stray"
"57107",2017-08-19,2017-09-26,2020-01-22,"DOA"
"57110",2017-08-19,2017-09-06,2017-09-25,"Stray"
"57111",2017-08-19,2017-09-20,2017-10-31,"Incompatible with owner lifestyle"
"57111",2017-08-19,2017-11-14,2018-05-16,"Stray"
"57111",2017-08-19,2018-05-16,2018-05-31,"Incompatible with owner lifestyle"
"57112",2017-08-19,2017-09-22,2018-05-14,"Moving"
"57124",2017-08-21,2017-09-01,2017-09-16,"DOA"
"57129",2017-08-01,2017-08-16,2017-10-01,"Stray"
"57129",2017-08-01,2017-10-01,2017-10-16,"Stray"
"57130",2017-08-01,2017-08-16,2017-10-01,"Stray"
"57130",2017-08-01,2017-10-01,2017-10-20,"Stray"
"57131",2017-08-01,2017-08-16,2017-10-01,"Stray"
"57131",2017-08-01,2017-10-01,2017-10-21,"Stray"
"57132",2017-08-01,2017-08-16,2017-10-01,"Stray"
"57132",2017-08-01,2017-10-01,2017-10-17,"Stray"
"57132",2017-08-01,2017-10-18,2019-06-20,"Stray"
"57133",2017-08-01,2017-08-16,2017-10-01,"Stray"
"57133",2017-08-01,2017-10-01,2017-10-23,"Stray"
"57134",2017-08-01,2017-08-16,2017-10-01,"Stray"
"57134",2017-08-01,2017-10-01,2017-10-17,"Stray"
"57134",2017-08-01,2017-10-18,2017-10-21,"Stray"
"57140",2017-08-22,2017-09-25,2018-01-16,"Stray"
"57142",2017-08-22,2017-09-02,2017-09-29,"Stray"
"57146",2017-08-22,2017-08-27,2017-08-28,"Stray"
"57146",2017-08-22,2017-08-29,2017-09-06,"Stray"
"57146",2017-08-22,2017-09-13,2017-09-14,"Stray"
"57147",2017-08-22,2017-09-13,2017-09-14,"Stray"
"57148",2017-08-22,2017-09-13,2017-09-14,"Stray"
"57157",2017-08-23,2017-08-23,2017-10-03,"Stray"
"57159",2017-08-23,2017-09-02,2017-10-11,"Stray"
"57159",2017-08-23,2017-10-11,2017-11-15,"Stray"
"57160",2017-08-23,2017-09-02,2017-11-02,"Stray"
"57160",2017-08-23,2017-11-02,2017-11-14,"Stray"
"57161",2017-08-23,2017-09-02,2017-11-02,"Stray"
"57161",2017-08-23,2017-11-02,2017-11-14,"Stray"
"57162",2017-08-23,2017-09-02,2017-11-02,"Stray"
"57162",2017-08-23,2017-11-02,2017-11-15,"Stray"
"57167",2017-08-24,2017-09-01,2017-12-05,"Stray"
"57167",2017-08-24,2017-12-05,2018-01-30,"Incompatible with owner lifestyle"
"57180",2017-08-25,2017-09-06,2017-10-22,"Incompatible with owner lifestyle"
"57190",2017-08-26,2017-08-27,2019-08-06,"Moving"
"57195",2017-08-27,2017-08-29,2017-09-03,"Stray"
"57195",2017-08-27,2017-09-03,2017-09-13,"Stray"
"57195",2017-08-27,2017-09-13,2019-07-27,"Stray"
"57195",2017-08-27,2019-07-27,2019-10-12,"Stray"
"57195",2017-08-27,2019-10-12,2019-10-12,"Incompatible with owner lifestyle"
"57197",2017-08-27,2017-08-28,2017-10-11,"Stray"
"57200",2017-08-28,2017-09-03,2017-10-11,"Stray"
"57200",2017-08-28,2017-10-11,2017-11-15,"Stray"
"57201",2017-08-28,2017-08-28,2017-09-15,"Stray"
"57212",2017-08-29,2017-09-07,2017-09-18,"Stray"
"57213",2017-08-29,2017-09-07,2017-10-16,"Stray"
"57213",2017-08-29,2017-12-23,2018-02-24,"Stray"
"57214",2017-08-29,2017-09-07,2017-11-01,"Stray"
"57215",2017-08-29,2017-09-07,2017-11-01,"Stray"
"57216",2017-08-29,2017-09-07,2017-10-01,"Stray"
"57217",2017-08-29,2017-09-07,2018-03-20,"Stray"
"57218",2017-08-29,2017-09-07,2017-10-01,"Stray"
"57223",2017-08-30,2017-09-03,2017-09-06,"Incompatible with owner lifestyle"
"57235",2017-09-01,2017-09-06,2017-11-14,"Stray"
"57236",2017-09-01,2017-09-06,2017-11-14,"Stray"
"57237",2017-09-01,2017-09-06,2017-11-14,"Stray"
"57238",2017-09-01,2017-09-06,2017-11-14,"Stray"
"57239",2017-09-01,2017-09-06,2017-11-14,"Stray"
"57245",2017-09-01,2017-09-02,2017-10-03,"Stray"
"57246",2017-09-01,2017-09-02,2017-10-03,"Stray"
"57247",2017-09-01,2017-09-02,2017-10-04,"Stray"
"57248",2017-09-01,2017-09-02,2017-10-03,"Stray"
"57249",2017-09-01,2017-09-02,2017-10-03,"Stray"
"57250",2017-09-01,2017-09-02,2018-12-17,"Stray"
"57251",2017-09-01,2017-10-02,2017-10-19,"Stray"
"57251",2017-09-01,2017-10-24,2017-10-28,"Stray"
