"id","sheltercode","identichipnumber","animalname","animalage","sexname","speciesname","breedname","basecolour","intakeage","interactions","timeinsys","transferin","transferout","adopt","adopt_ct","foster","foster_ct","reclaim","reclaim_ct","return","return_ct","dead","intakedate"
"58981","D1803270","","Yodi","4 years 4 months.","Male","Dog","Chihuahua/Pomeranian","Black and Tan",52,2,3,0,0,0,0,0,0,1,1,0,0,0,2018-03-17
"58982","D1803271","","Angel","4 years 4 months.","Female","Dog","Chihuahua","Black and Tan",52,2,3,0,0,0,0,0,0,1,1,0,0,0,2018-03-17
"58983","D1803272","981020025702015","Jada","2 years 4 months.","Female","Dog","Chihuahua","Tan",28,7,53,0,0,1,1,1,1,1,1,1,3,0,2018-03-17
"58984","D1803273","981020025698929","Tarzan","11 months.","Male","Dog","Chihuahua","Grey",11,7,55,0,0,1,1,1,1,1,1,1,3,0,2018-03-17
"58985","D1803274","981020025157859","Mochi","11 months.","Female","Dog","Chihuahua","Black and Tan",11,9,80,0,0,1,1,1,2,1,1,1,4,0,2018-03-17
"58986","D1803275","981020025670827","Tantor","11 months.","Male","Dog","Chihuahua","Brown and Black",11,7,55,0,0,1,1,1,1,1,1,1,3,0,2018-03-17
"58987","D1803276","981020025498373","Terk","11 months.","Female","Dog","Chihuahua","Cream",11,4,57,0,0,1,1,1,1,0,0,1,1,0,2018-03-17
"58988","C1803268","981020025754153","Momma Bob","2 years 2 months.","Female","Cat","Manx","Black and White",26,4,76,0,0,1,1,1,1,0,0,1,1,0,2018-03-17
"58989","D1803244","981020025754361","Patches","2 years 7 months.","Male","Dog","Wirehaired Terrier/Mix","Black and White",31,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-03-17
"58991","D1803277","981020025736239","Jack","5 years 5 months.","Male","Dog","Husky/Siberian Husky","Black and White",65,4,697,0,0,1,1,0,0,1,1,1,1,0,2018-03-18
"58993","D1803251","981020025778494","Betsy","11 years 4 months.","Female","Dog","Hound/Mix","Tricolour",136,2,18,0,0,1,1,0,0,0,0,0,0,0,2018-03-19
"58994","C1803281","981020025760862","Trailblazer Blanco","2 years 8 months.","Female","Cat","Domestic Short Hair","White",32,2,12,0,0,1,1,0,0,0,0,0,0,0,2018-03-19
"58995","D1803278","985112003778466","Parker","3 years 11 months.","Male","Dog","Papillon","White and Brown",47,4,703,0,0,1,1,1,1,0,0,1,1,0,2018-03-19
"58996","D1803279","981020025492068","Brutus","11 years 8 months.","Male","Dog","Chihuahua","Tan",140,4,703,0,0,1,1,1,1,0,0,1,1,0,2018-03-19
"58997","D1803280","981020025490565","Buster","7 years 8 months.","Male","Dog","Pekingese","Siver and Tan",92,2,18,0,0,1,1,0,0,0,0,0,0,0,2018-03-19
"58998","D1803281","981020025500383","Scooter","7 years 11 months.","Male","Dog","Chihuahua","Black and Tan",95,4,21,0,0,1,2,0,0,0,0,1,1,0,2018-03-19
"58999","D1803282","941000022307842","Moses","1 year 8 months.","Male","Dog","German Shepherd Dog","Brown and Black",20,4,703,0,0,1,1,1,1,0,0,1,1,0,2018-03-19
"59000","C1803282","","Capote","2 years 0 months.","Male","Cat","Domestic Short Hair","Black",24,2,8,0,1,0,0,0,0,0,0,0,0,0,2018-03-20
"59001","G1803283","","Dr. Popcorn","2 years 10 months.","Male","Guinea Pig","Other","Tricolour",34,2,3,0,0,1,1,0,0,0,0,0,0,0,2018-03-20
"59002","G1803284","","Professor Candy Corn","2 years 8 months.","Male","Guinea Pig","Other","Red and Black",32,2,3,0,0,1,1,0,0,0,0,0,0,0,2018-03-20
"59003","D1803283","0A11147C56","Bristol","9 years 10 months.","Male","Dog","Pomeranian/Mix","Black",118,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-03-20
"59004","D1803284","0A10782868","Annabelle","10 years 11 months.","Female","Dog","Labrador Retriever","Black",131,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-03-20
"59005","D1803285","4907086E50","Daisy","11 years 11 months.","Female","Dog","Beagle/Mix","Brown, Black and White",143,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-03-20
"59006","D1803286","981020025480667","Tazz","1 year 10 months.","Male","Dog","Labrador Retriever","Red",22,4,64,0,0,1,1,1,1,0,0,1,1,0,2018-03-20
"59007","D1803287","","Pluto","14 years 8 months.","Female","Dog","Chow Chow/Hound","Tan",176,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-03-20
"59008","D1803252","981020025776562","Muzzy","10 years 8 months.","Male","Dog","Yellow Labrador Retriever","Golden",128,2,14,0,0,0,0,0,0,1,1,0,0,0,2018-03-21
"59009","D1803288","981020025509784","Fanny","7 years 8 months.","Female","Dog","Beagle/Jack Russell Terrier","Tan",92,2,18,0,0,1,1,0,0,0,0,0,0,0,2018-03-22
"59010","D1803289","","Ruby","2 years 6 months.","Female","Dog","Hound/Shepherd","Tan",30,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-03-22
"59011","C1803290","981020025762450","Moony","1 year 3 months.","Female","Cat","Domestic Short Hair","Tabbico",15,2,23,0,0,1,1,0,0,0,0,0,0,0,2018-03-22
"59012","D1803291","981020025691968","Alphonse","2 years 6 months.","Male","Dog","Newfoundland/Labrador Retriever","Black",30,4,16,0,0,1,2,0,0,0,0,1,1,0,2018-03-22
"59013","C1803292","","Shiloh","4 years 8 months.","Male","Cat","Domestic Short Hair","Grey",56,2,2,0,0,0,0,0,0,1,1,0,0,0,2018-03-22
"59015","C1803293","","Plavador","100 years 2 months.","Unknown","Cat","Domestic Long Hair","Orange",1202,2,0,0,1,0,0,0,0,0,0,0,0,0,2018-03-22
"59016","D1803253","985112006831826","Layla","1 year 8 months.","Female","Dog","Miniature Pinscher","Red",20,2,6,0,1,0,0,0,0,0,0,0,0,0,2018-03-22
"59017","D1803294","981020025765596","Bella","2 years 1 month.","Female","Dog","Labrador Retriever","Yellow",25,4,10,0,0,1,1,0,0,1,1,1,1,0,2018-03-22
"59018","C1803287","981020027007783","Bendu","10 months.","Male","Cat","Domestic Long Hair","Orange",10,4,700,0,0,1,1,1,1,0,0,1,1,0,2018-03-22
"59019","C1803288","981020027221968","Kim","10 months.","Female","Cat","Domestic Long Hair/Siamese","Blue Point",10,4,700,0,0,1,1,1,1,0,0,1,1,0,2018-03-22
"59020","C1803289","981020025711084","Tyra","10 months.","Female","Cat","Domestic Long Hair","Tortie",10,4,58,0,0,1,1,1,1,0,0,1,1,0,2018-03-22
"59021","C1803291","981020027027344","Amanda","10 months.","Female","Cat","Domestic Long Hair","Lilac Point",10,4,700,0,0,1,1,1,1,0,0,1,1,0,2018-03-22
"59022","C1803294","981020027011451","JP","10 months.","Male","Cat","Domestic Medium Hair/Siamese","Chocolate Point",10,4,700,0,0,1,1,1,1,0,0,1,1,0,2018-03-22
"59023","D1803295","46605F2973","Nora","14 years 8 months.","Female","Dog","Terrier/Mix","Tan",176,2,2,0,0,0,0,0,0,1,1,0,0,0,2018-03-22
"59024","D1803257","104256572","Boozoo","1 year 8 months.","Male","Dog","Greyhound/Mix","Brindle and Black",20,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-03-22
"59026","C1803295","981020015425580","Muppet","4 years 1 month.","Female","Cat","Domestic Short Hair","Tortie",49,4,699,0,0,1,1,1,1,0,0,1,1,0,2018-03-23
"59028","D1803260","","Camo","4 years 7 months.","Male","Dog","Bluetick Coonhound","Grey and black",55,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-03-23
"59029","D1803296","981020025487962","Big Dog","2 years 11 months.","Male","Dog","Husky/Shep Mix","White and Tan",35,2,4,0,0,0,0,0,0,1,1,0,0,0,2018-03-23
"59030","D1803049","981020027038869","Luda","2 years 1 month.","Male","Dog","Pitbull","Tan and White",25,4,16,0,0,0,0,0,0,1,2,1,1,0,2018-03-23
"59031","C1803297","981020025753362","Luna","1 year 8 months.","Female","Cat","Domestic Long Hair","Black and Brown",20,4,84,0,0,1,1,1,1,0,0,1,1,0,2018-03-24
"59032","C1803298","981020025210110","Marmee","1 year 8 months.","Female","Cat","Domestic Medium Hair","Black",20,4,28,0,0,1,1,1,1,0,0,1,1,0,2018-03-24
"59033","C1803299","","Jo(e)","2 weeks.","Male","Cat","Domestic Short Hair","Black",0.444444444444444,4,4,0,0,0,0,1,1,0,0,1,1,1,2018-03-24
"59034","C1803300","981020025766707","Beth","8 months.","Female","Cat","Domestic Short Hair","Grey and White",8,6,69,0,0,1,1,1,2,0,0,1,2,0,2018-03-24
"59035","C1803301","981020021490217","Amy","8 months.","Female","Cat","Domestic Short Hair","Grey",8,6,69,0,0,1,1,1,2,0,0,1,2,0,2018-03-24
"59036","C1803302","981020021451864","Meg","8 months.","Female","Cat","Domestic Short Hair","Black",8,6,69,0,0,1,1,1,2,0,0,1,2,0,2018-03-24
"59037","R1803296","","Blu","1 year 9 months.","Female","House Rabbit","Lionhead/Lop Eared","Grey",21,4,20,0,0,1,1,0,0,0,0,1,1,1,2018-03-24
"59038","D1803263","981020019050289","Cubbie","2 years 8 months.","Female","Dog","Mix","Black",32,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-03-24
"59040","D1803298","981020017496731","Colby","4 years 2 months.","Male","Dog","Beagle/Pug","Tan",50,2,16,0,0,1,1,0,0,0,0,0,0,0,2018-03-24
"59041","R1803299","","Aspen","1 year 2 months.","Female","House Rabbit","American","Grey",14,2,24,0,0,1,1,0,0,0,0,0,0,0,2018-03-24
"59042","D1803303","981020025500828","Blue","2 years 0 months.","Male","Dog","Rottweiler/Mix","Brown and Black",24,4,6,0,0,1,1,0,0,1,1,1,1,0,2018-03-25
"59043","D1803304","981020025479676","York","2 years 0 months.","Male","Dog","Labrador Retriever/Mix","Black",24,2,2,0,0,0,0,0,0,1,1,0,0,0,2018-03-25
"59044","D1803305","981020025474070","Chi","1 year 8 months.","Male","Dog","Labrador Retriever/Mix","Yellow",20,2,2,0,0,0,0,0,0,1,1,0,0,0,2018-03-25
"59046","D1803264","","ZENA","6 years 11 months.","Unknown","Dog","Affenpinscher","Grey",83,2,5,0,0,0,0,0,0,1,1,0,0,0,2018-03-26
"59047","D1803265","","CHAUNCY","2 years 9 months.","Male","Dog","Pitbull","Red",33,2,5,0,0,0,0,0,0,1,1,0,0,0,2018-03-26
"59048","D1803306","981020025473773","Gino","11 months.","Male","Dog","Rottweiler/Mix","Black and Tan",11,2,12,0,0,1,1,0,0,0,0,0,0,0,2018-03-26
"59049","D1803307","981020015432659","Duke","7 years 9 months.","Male","Dog","Coonhound","Red merle",93,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-03-26
"59050","G1803308","","Elsa","1 year 8 months.","Female","Guinea Pig","Guinea Pig","Orange and White",20,2,16,0,0,1,1,0,0,0,0,0,0,0,2018-03-27
"59051","G1803309","","Anna","2 years 6 months.","Female","Guinea Pig","Guinea Pig","Orange and White",30,2,16,0,0,1,1,0,0,0,0,0,0,0,2018-03-27
"59052","D1803300","981020025767820","Zeus","5 years 10 months.","Male","Dog","Labrador Retriever","Silver",70,2,10,0,0,1,1,0,0,0,0,0,0,0,2018-03-27
"59053","C1803303","981020025695776","Fluffy","3 years 4 months.","Female","Cat","Domestic Long Hair","Grey and White",40,2,10,0,0,1,1,0,0,0,0,0,0,0,2018-03-27
"59054","C1803304","981020025706448","Fuzzy","1 year 10 months.","Male","Cat","Domestic Medium Hair","Brown, Black and White",22,2,11,0,0,1,1,0,0,0,0,0,0,0,2018-03-27
"59055","C1803305","981020025771883","Winifred","1 year 7 months.","Female","Cat","Domestic Short Hair","Buff",19,2,18,0,0,1,1,0,0,0,0,0,0,0,2018-03-27
"59056","C1803306","981020025472474","Mary","1 year 7 months.","Female","Cat","Domestic Short Hair","Buff",19,2,8,0,0,1,1,0,0,0,0,0,0,0,2018-03-27
"59057","C1803307","981020025479489","Sarah","1 year 7 months.","Female","Cat","Domestic Short Hair","Buff",19,2,22,0,0,1,1,0,0,0,0,0,0,0,2018-03-27
"59058","D1803308","981020025755682","Xena","4 years 10 months.","Female","Dog","Chihuahua/Mix","Chocolate",58,2,2,0,0,1,1,0,0,0,0,0,0,0,2018-03-27
"59059","D1803309","981020019048831","Chloe","2 years 8 months.","Female","Dog","Collie/Labrador Retriever","Black",32,4,694,0,0,1,1,1,1,0,0,1,1,0,2018-03-28
"59060","D1803310","981020025470799","Prince","10 months.","Male","Dog","Newfoundland","Black",10,2,8,0,0,1,1,0,0,0,0,0,0,0,2018-03-28
"59061","C1803310","","Kahuna","1 year 7 months.","Male","Cat","Domestic Short Hair","Black and grey",19,2,10,0,0,0,0,0,0,1,1,0,0,0,2018-03-28
"59062","D1803311","981020005538981","Elvis","5 years 2 months.","Male","Dog","Beagle/Mix","Black and Tan",62,2,15,0,0,1,1,0,0,0,0,0,0,0,2018-03-28
"59063","D1803312","981020025484769","Brutus","2 years 2 months.","Male","Dog","Hound/Mix","Red and White",26,2,36,0,0,1,1,0,0,0,0,0,0,0,2018-03-28
"59064","D1803313","","Misha","1 year 10 months.","Female","Dog","German Shepherd Dog","Black and Brown",22,2,23,0,1,0,0,0,0,0,0,0,0,0,2018-03-28
"59066","C1803311","981020025683213","Chow Chow","2 years 7 months.","Male","Cat","Domestic Short Hair","Black",31,2,26,0,0,1,1,0,0,0,0,0,0,0,2018-03-31
"59067","D1803198","078314528","Patches","14 years 10 months.","Female","Dog","Cattle Dog","Red merle",178,4,691,0,0,1,1,1,1,0,0,1,1,0,2018-03-31
"59068","D1803314","0A13636478","Izzy","13 years 7 months.","Female","Dog","Chihuahua","Tan",163,2,0,0,0,0,0,0,0,1,1,0,0,0,2018-03-31
"59070","D1803315","981020011452570","Sam","5 years 4 months.","Male","Dog","Dachshund/Mix","Black",64,2,9,0,0,1,1,0,0,0,0,0,0,0,2018-03-31
"59071","D1804266","981020025483444","Twiggy","5 years 7 months.","Female","Dog","Greyhound","Grey",67,2,3,0,0,0,0,0,0,1,1,0,0,0,2018-04-01
"59073","D1804315","","Memphis","10 years 7 months.","Male","Dog","German Shorthaired Pointer","Brown",127,2,1,0,0,0,0,0,0,1,1,0,0,0,2018-04-01
