"id","intakedate","movementdate","movementtype"
"55597",2017-04-21,2017-04-27,"Adoption"
"55598",2017-04-21,2017-04-28,"Adoption"
"55600",2017-04-21,2017-05-05,"Adoption"
"55600",2017-04-21,2017-07-06,"Transfer"
"55601",2017-04-21,2017-05-02,"Adoption"
"55602",2017-04-21,2017-05-02,"Adoption"
"55604",2017-04-21,2017-05-03,"Adoption"
"55610",2017-04-21,2017-05-13,"Adoption"
"55611",2017-04-21,2017-04-22,"Reclaimed"
"55612",2017-04-21,2017-05-06,"Adoption"
"55613",2017-04-22,2017-04-23,"Reclaimed"
"55616",2017-04-22,2017-05-02,"Reclaimed"
"55617",2017-04-22,2017-05-03,"Adoption"
"55618",2017-04-22,2017-04-23,"Reclaimed"
"55619",2017-04-22,2017-06-26,"Adoption"
"55619",2017-04-22,2017-07-21,"Adoption"
"55622",2017-04-22,2017-05-01,"Adoption"
"55623",2017-04-22,2017-04-28,"Adoption"
"55624",2017-04-22,2017-04-29,"Adoption"
"55625",2017-04-22,2017-04-24,"Reclaimed"
"55625",2017-04-22,2017-10-28,"Reclaimed"
"55626",2017-04-23,2017-04-23,"Reclaimed"
"55627",2017-04-23,2017-04-24,"Reclaimed"
"55631",2017-04-24,2017-05-03,"Adoption"
"55633",2017-04-24,2017-04-27,"Reclaimed"
"55634",2017-04-24,2017-05-15,"Adoption"
"55635",2017-04-24,2017-05-05,"Adoption"
"55637",2017-04-24,2017-04-25,"Reclaimed"
"55639",2017-04-24,2017-04-27,"Reclaimed"
"55640",2017-04-25,2017-05-04,"Foster"
"55640",2017-04-25,2017-08-04,"Foster"
"55640",2017-04-25,2017-08-12,"Adoption"
"55641",2017-04-25,2017-05-05,"Adoption"
"55642",2017-04-25,2017-04-25,"Reclaimed"
"55643",2017-04-25,2017-04-25,"Reclaimed"
"55644",2017-04-25,2017-06-19,"Adoption"
"55645",2017-04-25,2017-04-26,"Reclaimed"
"55647",2017-04-25,2017-05-19,"Adoption"
"55647",2017-04-25,2019-06-04,"Reclaimed"
"55648",2017-04-25,2017-05-04,"Adoption"
"55649",2017-04-25,2017-04-26,"Reclaimed"
"55651",2017-04-26,2017-05-05,"Adoption"
"55652",2017-04-26,2017-04-27,"Reclaimed"
"55653",2017-04-26,2017-05-19,"Adoption"
"55654",2017-04-26,2017-05-02,"Adoption"
"55655",2017-04-27,2017-04-30,"Reclaimed"
"55656",2017-04-27,2017-04-30,"Reclaimed"
"55657",2017-04-27,2017-05-02,"Adoption"
"55658",2017-03-21,2017-03-26,"Foster"
"55658",2017-03-21,2017-06-16,"Adoption"
"55659",2017-03-21,2017-03-26,"Foster"
"55659",2017-03-21,2017-06-10,"Adoption"
"55660",2017-03-21,2017-03-26,"Foster"
"55660",2017-03-21,2017-06-16,"Adoption"
"55661",2017-03-21,2017-03-26,"Foster"
"55661",2017-03-21,2017-06-11,"Adoption"
"55662",2017-03-21,2017-03-26,"Foster"
"55662",2017-03-21,2017-06-21,"Adoption"
"55663",2017-04-27,2017-04-27,"Foster"
"55664",2017-04-27,2017-04-28,"Reclaimed"
"55669",2017-04-28,2017-05-11,"Adoption"
"55669",2017-04-28,2017-05-30,"Adoption"
"55670",2017-04-28,2017-04-28,"Reclaimed"
"55671",2017-04-28,2017-05-16,"Transfer"
"55673",2017-04-28,2017-05-21,"Foster"
"55673",2017-04-28,2017-11-18,"Adoption"
"55674",2017-04-28,2017-05-09,"Adoption"
"55676",2017-04-29,2017-04-30,"Reclaimed"
"55679",2017-04-30,2017-05-01,"Reclaimed"
"55680",2017-04-30,2017-06-05,"Adoption"
"55681",2017-05-01,2017-05-02,"Reclaimed"
"55682",2017-05-01,2017-05-02,"Reclaimed"
"55683",2017-05-01,2017-05-02,"Reclaimed"
"55684",2017-05-01,2017-05-02,"Reclaimed"
"55687",2017-05-01,2017-05-07,"Adoption"
"55688",2017-05-01,2017-05-20,"Foster"
"55688",2017-05-01,2017-07-01,"Adoption"
"55689",2017-05-01,2017-05-05,"Adoption"
"55690",2017-05-01,2017-05-11,"Adoption"
"55691",2017-05-01,2017-05-09,"Adoption"
"55692",2017-05-01,2017-05-13,"Adoption"
"55693",2017-05-01,2017-05-16,"Adoption"
"55694",2017-05-01,2017-05-11,"Adoption"
"55696",2017-05-01,2017-05-13,"Adoption"
"55696",2017-05-01,2017-06-14,"Adoption"
"55697",2017-05-01,2017-05-24,"Adoption"
"55698",2017-05-01,2017-05-09,"Reclaimed"
"55700",2017-05-01,2017-05-02,"Reclaimed"
"55701",2017-05-01,2017-05-02,"Foster"
"55701",2017-05-01,2017-05-11,"Adoption"
"55702",2017-05-01,2017-05-05,"Adoption"
"55703",2017-05-01,2017-05-04,"Adoption"
"55704",2017-05-01,2017-05-02,"Foster"
"55704",2017-05-01,2017-05-11,"Adoption"
"55705",2017-05-02,2017-05-02,"Reclaimed"
"55706",2017-05-02,2017-06-02,"Adoption"
"55707",2017-05-02,2017-05-12,"Adoption"
"55707",2017-05-02,2018-02-05,"Adoption"
"55708",2017-05-02,2017-05-16,"Transfer"
"55709",2017-05-02,2017-05-03,"Reclaimed"
"55709",2017-05-02,2017-12-09,"Reclaimed"
"55710",2017-05-02,2017-05-15,"Transfer"
"55711",2017-05-02,2017-05-02,"Reclaimed"
"55712",2017-05-02,2017-05-23,"Adoption"
"55715",2017-05-03,2017-05-03,"Reclaimed"
"55716",2017-05-03,2017-05-04,"Reclaimed"
"55717",2017-05-03,2017-05-04,"Reclaimed"
"55718",2017-05-03,2017-06-04,"Adoption"
"55720",2017-05-04,2017-05-04,"Reclaimed"
"55721",2017-05-04,2017-05-18,"Adoption"
"55724",2017-05-04,2017-05-27,"Foster"
"55724",2017-05-04,2017-07-29,"Adoption"
"55725",2017-05-05,2017-05-05,"Reclaimed"
"55727",2017-05-05,2017-05-06,"Reclaimed"
"55727",2017-05-05,2017-06-28,"Adoption"
"55728",2017-05-05,2017-05-30,"Adoption"
"55730",2017-05-05,2017-05-10,"Reclaimed"
"55731",2017-05-05,2017-06-26,"Adoption"
"55732",2017-05-06,2017-05-21,"Adoption"
"55733",2017-05-06,2017-05-27,"Foster"
"55733",2017-05-06,2017-06-16,"Adoption"
"55734",2017-05-06,2017-06-16,"Adoption"
"55735",2017-05-06,2017-05-30,"Adoption"
"55736",2017-05-06,2017-08-08,"Transfer"
"55740",2017-05-07,2017-05-08,"Reclaimed"
"55741",2017-05-08,2017-05-11,"Transfer"
"55742",2017-05-08,2017-05-09,"Foster"
"55742",2017-05-08,2017-05-20,"Foster"
"55743",2017-05-08,2017-05-09,"Foster"
"55743",2017-05-08,2017-05-20,"Foster"
"55744",2017-05-09,2017-05-23,"Adoption"
"55746",2017-05-09,2017-05-11,"Adoption"
"55748",2017-05-09,2017-05-18,"Adoption"
"55749",2017-05-09,2017-05-09,"Foster"
"55750",2017-05-09,2017-05-25,"Foster"
"55750",2017-05-09,2017-06-05,"Adoption"
"55751",2017-05-09,2017-05-18,"Adoption"
"55751",2017-05-09,2017-09-12,"Adoption"
"55752",2017-05-09,2017-05-11,"Reclaimed"
"55753",2017-05-09,2017-05-10,"Foster"
"55753",2017-05-09,2017-06-16,"Adoption"
"55754",2017-05-09,2017-05-10,"Foster"
"55754",2017-05-09,2017-06-18,"Adoption"
"55755",2017-05-09,2017-05-10,"Foster"
"55755",2017-05-09,2017-06-16,"Adoption"
"55755",2017-05-09,2019-08-17,"Adoption"
"55756",2017-05-09,2017-05-10,"Foster"
"55756",2017-05-09,2017-06-16,"Adoption"
"55758",2017-05-09,2017-05-19,"Adoption"
"55759",2017-05-09,2017-05-17,"Adoption"
"55759",2017-05-09,2018-04-24,"Adoption"
"55759",2017-05-09,2019-10-03,"Adoption"
"55760",2017-05-10,2017-05-23,"Adoption"
"55761",2017-05-10,2017-05-15,"Adoption"
"55762",2017-05-10,2017-05-18,"Adoption"
"55764",2017-05-10,2017-05-11,"Reclaimed"
"55765",2017-05-10,2017-05-20,"Adoption"
"55765",2017-05-10,2018-09-27,"Adoption"
"55766",2017-05-10,2017-05-20,"Adoption"
"55768",2017-05-10,2017-05-11,"Reclaimed"
"55769",2017-05-10,2017-06-04,"Foster"
"55769",2017-05-10,2017-07-10,"Adoption"
"55770",2017-05-10,2017-06-04,"Foster"
"55770",2017-05-10,2017-06-23,"Transfer"
"55771",2017-05-10,2017-06-04,"Foster"
"55771",2017-05-10,2017-06-23,"Transfer"
"55772",2017-05-11,2017-06-10,"Foster"
"55772",2017-05-11,2017-06-30,"Reclaimed"
"55772",2017-05-11,2018-03-07,"Reclaimed"
"55772",2017-05-11,2019-08-03,"Reclaimed"
"55773",2017-05-11,2017-05-11,"Reclaimed"
"55774",2017-05-11,2017-05-11,"Foster"
"55775",2017-05-11,2017-05-11,"Foster"
"55775",2017-05-11,2017-07-15,"Adoption"
"55776",2017-05-11,2017-05-11,"Foster"
"55776",2017-05-11,2017-07-05,"Adoption"
"55778",2017-05-11,2017-05-13,"Foster"
"55778",2017-05-11,2017-06-16,"Adoption"
"55780",2017-05-11,2017-05-11,"Reclaimed"
"55780",2017-05-11,2017-05-19,"Reclaimed"
"55780",2017-05-11,2019-07-01,"Reclaimed"
"55780",2017-05-11,2019-07-06,"Adoption"
"55780",2017-05-11,2019-07-30,"Transfer"
"55781",2017-05-11,2017-05-11,"Reclaimed"
"55781",2017-05-11,2017-05-19,"Reclaimed"
"55781",2017-05-11,2019-07-01,"Reclaimed"
"55781",2017-05-11,2019-07-06,"Adoption"
"55781",2017-05-11,2019-07-30,"Transfer"
"55782",2017-05-11,2017-05-13,"Foster"
"55782",2017-05-11,2017-06-16,"Adoption"
"55783",2017-05-11,2017-05-13,"Foster"
"55783",2017-05-11,2017-06-16,"Adoption"
"55783",2017-05-11,2017-07-28,"Adoption"
"55784",2017-05-11,2017-05-12,"Foster"
"55784",2017-05-11,2017-06-16,"Adoption"
"55785",2017-05-11,2017-05-12,"Foster"
"55785",2017-05-11,2017-06-15,"Adoption"
"55786",2017-05-11,2017-05-12,"Foster"
"55786",2017-05-11,2017-06-16,"Adoption"
"55787",2017-05-11,2017-06-02,"Adoption"
"55787",2017-05-11,2019-05-29,"Foster"
"55787",2017-05-11,2019-06-04,"Foster"
"55787",2017-05-11,2019-06-15,"Adoption"
"55788",2017-05-11,2017-05-23,"Adoption"
"55789",2017-05-11,2017-05-17,"Foster"
"55789",2017-05-11,2017-12-05,"Adoption"
"55790",2017-05-11,2017-05-27,"Adoption"
"55791",2017-05-11,2017-07-11,"Adoption"
"55794",2017-05-12,2017-06-01,"Adoption"
"55795",2017-05-12,2017-05-12,"Adoption"
"55796",2017-05-12,2017-05-12,"Adoption"
"55797",2017-05-12,2017-05-19,"Foster"
"55797",2017-05-12,2017-05-31,"Adoption"
"55799",2017-05-12,2017-05-17,"Reclaimed"
"55800",2017-05-12,2017-05-22,"Adoption"
"55800",2017-05-12,2017-06-04,"Adoption"
"55800",2017-05-12,2019-04-22,"Reclaimed"
"55801",2017-05-12,2017-05-22,"Adoption"
"55804",2017-05-13,2017-05-13,"Reclaimed"
"55805",2017-05-13,2017-05-15,"Reclaimed"
"55806",2017-05-13,2017-06-02,"Adoption"
"55807",2017-05-14,2017-05-14,"Reclaimed"
"55808",2017-05-14,2017-05-14,"Reclaimed"
"55811",2017-05-14,2017-05-14,"Reclaimed"
"55811",2017-05-14,2017-12-05,"Reclaimed"
"55812",2017-05-14,2017-05-16,"Transfer"
"55813",2017-05-14,2017-06-06,"Adoption"
"55814",2017-05-15,2017-05-24,"Adoption"
"55815",2017-05-15,2017-05-26,"Adoption"
"55816",2017-05-15,2017-05-19,"Foster"
"55816",2017-05-15,2017-10-26,"Adoption"
"55817",2017-05-15,2017-05-16,"Foster"
"55819",2017-05-15,2017-05-15,"Foster"
"55819",2017-05-15,2017-06-01,"Adoption"
"55820",2017-05-15,2017-05-15,"Foster"
"55820",2017-05-15,2017-06-02,"Adoption"
"55821",2017-05-15,2017-05-21,"Adoption"
"55823",2017-05-15,2017-05-19,"Foster"
"55823",2017-05-15,2017-06-23,"Transfer"
"55824",2017-05-15,2017-05-19,"Foster"
"55824",2017-05-15,2017-06-23,"Transfer"
"55825",2017-05-15,2017-05-19,"Foster"
"55825",2017-05-15,2017-06-21,"Adoption"
"55827",2017-05-16,2017-05-16,"Foster"
"55829",2017-05-16,2017-05-18,"Reclaimed"
"55830",2017-05-16,2017-05-26,"Adoption"
"55830",2017-05-16,2017-08-05,"Adoption"
"55831",2017-05-16,2017-06-28,"Adoption"
"55832",2017-05-16,2017-06-12,"Adoption"
"55833",2017-05-16,2017-06-14,"Adoption"
"55836",2017-05-16,2017-05-20,"Foster"
"55840",2017-05-17,2017-06-12,"Adoption"
"55841",2017-05-17,2017-05-17,"Reclaimed"
"55842",2017-05-17,2017-05-17,"Reclaimed"
"55844",2017-05-17,2017-05-27,"Adoption"
"55845",2017-05-17,2017-05-25,"Adoption"
"55846",2017-05-17,2017-05-23,"Adoption"
"55850",2017-05-17,2017-05-23,"Foster"
"55850",2017-05-17,2017-06-22,"Adoption"
"55852",2017-05-18,2017-05-20,"Adoption"
"55854",2017-05-18,2017-06-01,"Adoption"
"55856",2017-05-19,2017-05-19,"Reclaimed"
"55857",2017-05-19,2017-05-19,"Reclaimed"
"55859",2017-05-19,2017-06-02,"Adoption"
"55862",2017-05-19,2017-05-30,"Reclaimed"
"55863",2017-05-19,2017-05-26,"Adoption"
"55865",2017-05-20,2017-05-20,"Reclaimed"
"55865",2017-05-20,2018-04-16,"Reclaimed"
"55866",2017-05-20,2017-05-23,"Adoption"
"55867",2017-05-20,2017-05-23,"Adoption"
"55868",2017-05-20,2017-05-21,"Adoption"
"55869",2017-05-20,2017-05-26,"Foster"
"55869",2017-05-20,2017-06-21,"Adoption"
"55870",2017-05-20,2017-05-26,"Adoption"
"55871",2017-05-20,2017-05-26,"Adoption"
"55872",2017-05-20,2017-05-21,"Adoption"
"55874",2017-05-20,2017-05-20,"Reclaimed"
"55875",2017-05-20,2017-06-19,"Adoption"
"55875",2017-05-20,2017-09-30,"Adoption"
"55876",2017-05-20,2017-06-22,"Adoption"
"55877",2017-05-20,2017-06-26,"Adoption"
"55878",2017-05-20,2017-06-08,"Adoption"
"55880",2017-05-20,2017-05-23,"Foster"
"55880",2017-05-20,2017-06-23,"Transfer"
"55881",2017-05-20,2017-05-23,"Foster"
"55881",2017-05-20,2017-07-08,"Adoption"
"55882",2017-05-20,2017-05-23,"Foster"
"55884",2017-05-21,2017-05-22,"Adoption"
"55886",2017-05-21,2017-05-22,"Adoption"
"55887",2017-05-21,2017-05-22,"Adoption"
"55888",2017-05-21,2017-06-16,"Adoption"
"55889",2017-05-21,2017-05-25,"Reclaimed"
"55889",2017-05-21,2017-11-21,"Foster"
"55889",2017-05-21,2017-12-09,"Adoption"
"55892",2017-05-22,2017-05-23,"Reclaimed"
"55893",2017-05-22,2017-05-23,"Reclaimed"
"55894",2017-05-22,2017-05-26,"Adoption"
"55895",2017-05-22,2017-05-27,"Adoption"
"55896",2017-05-22,2017-05-30,"Adoption"
"55897",2017-05-22,2017-05-22,"Reclaimed"
"55898",2017-05-22,2017-05-31,"Adoption"
"55899",2017-05-22,2017-05-22,"Released To Wild"
"55900",2017-05-22,2017-06-02,"Adoption"
"55901",2017-05-22,2017-06-07,"Adoption"
"55902",2017-05-22,2017-08-27,"Adoption"
"55903",2017-05-22,2017-05-24,"Adoption"
"55907",2017-05-23,2017-06-11,"Adoption"
"55908",2017-05-23,2017-05-31,"Foster"
"55909",2017-05-23,2017-05-31,"Foster"
"55910",2017-05-23,2017-05-31,"Foster"
"55910",2017-05-23,2017-07-06,"Adoption"
"55911",2017-05-23,2017-05-31,"Foster"
"55911",2017-05-23,2017-07-07,"Adoption"
"55912",2017-05-23,2017-05-31,"Foster"
"55912",2017-05-23,2017-08-21,"Adoption"
"55914",2017-05-23,2017-06-10,"Foster"
"55914",2017-05-23,2017-07-27,"Adoption"
"55914",2017-05-23,2017-07-31,"Adoption"
"55915",2017-05-15,2017-05-19,"Foster"
"55915",2017-05-15,2017-07-21,"Adoption"
"55916",2017-05-15,2017-05-19,"Foster"
"55916",2017-05-15,2017-07-28,"Adoption"
"55917",2017-05-15,2017-05-19,"Foster"
"55917",2017-05-15,2017-07-25,"Adoption"
"55918",2017-05-15,2017-05-19,"Foster"
"55918",2017-05-15,2017-07-28,"Adoption"
"55920",2017-05-23,2017-06-09,"Adoption"
"55921",2017-05-23,2017-06-12,"Adoption"
"55923",2017-05-23,2017-05-27,"Foster"
"55923",2017-05-23,2017-06-13,"Adoption"
"55924",2017-05-23,2017-08-07,"Adoption"
"55924",2017-05-23,2018-08-19,"Adoption"
"55925",2017-05-23,2017-06-02,"Adoption"
"55926",2017-05-23,2017-05-24,"Reclaimed"
"55927",2017-05-23,2017-06-07,"Adoption"
"55930",2017-05-24,2017-05-27,"Foster"
"55930",2017-05-24,2017-06-03,"Foster"
"55930",2017-05-24,2017-06-10,"Foster"
"55930",2017-05-24,2017-06-14,"Adoption"
"55931",2017-05-24,2017-06-06,"Adoption"
"55932",2017-05-24,2017-05-26,"Foster"
"55932",2017-05-24,2017-06-01,"Adoption"
"55933",2017-05-24,2017-06-13,"Adoption"
"55935",2017-05-24,2017-05-26,"Foster"
"55935",2017-05-24,2017-06-24,"Adoption"
"55936",2017-05-24,2017-05-26,"Foster"
"55936",2017-05-24,2017-06-24,"Adoption"
"55937",2017-05-24,2017-06-02,"Adoption"
"55938",2017-05-24,2017-06-05,"Adoption"
"55939",2017-05-24,2017-06-02,"Adoption"
"55940",2017-05-24,2017-06-05,"Adoption"
"55942",2017-05-25,2017-05-25,"Reclaimed"
"55943",2017-05-25,2017-06-07,"Adoption"
"55944",2017-05-25,2017-05-25,"Reclaimed"
"55946",2017-05-25,2017-05-30,"Adoption"
"55946",2017-05-25,2017-06-02,"Adoption"
"55946",2017-05-25,2017-09-30,"Adoption"
"55947",2017-05-25,2017-06-17,"Adoption"
"55948",2017-05-26,2017-06-02,"Adoption"
"55949",2017-05-26,2017-06-02,"Adoption"
"55951",2017-05-26,2017-06-01,"Foster"
"55951",2017-05-26,2017-07-07,"Adoption"
"55952",2017-05-26,2017-06-01,"Foster"
"55952",2017-05-26,2017-07-08,"Adoption"
"55953",2017-05-26,2017-06-01,"Foster"
"55953",2017-05-26,2017-07-07,"Adoption"
"55954",2017-05-26,2017-06-01,"Foster"
"55954",2017-05-26,2017-06-16,"Adoption"
"55955",2017-05-26,2017-06-07,"Adoption"
"55956",2017-05-26,2017-06-07,"Adoption"
"55958",2017-05-26,2017-07-25,"Adoption"
"55958",2017-05-26,2017-08-01,"Adoption"
"55959",2017-05-26,2017-06-26,"Adoption"
"55960",2017-05-26,2017-06-30,"Adoption"
"55961",2017-05-26,2017-06-13,"Adoption"
"55961",2017-05-26,2017-12-04,"Adoption"
"55963",2017-05-26,2017-07-12,"Foster"
"55963",2017-05-26,2017-07-25,"Foster"
"55963",2017-05-26,2017-10-15,"Adoption"
"55964",2017-05-26,2017-05-27,"Foster"
"55964",2017-05-26,2017-08-22,"Adoption"
"55965",2017-05-26,2017-05-27,"Foster"
"55967",2017-05-27,2017-05-27,"Reclaimed"
"55968",2017-05-27,2017-06-26,"Adoption"
"55969",2017-05-27,2017-06-20,"Adoption"
"55969",2017-05-27,2017-07-02,"Adoption"
"55970",2017-05-27,2017-06-17,"Adoption"
"55971",2017-05-27,2017-06-07,"Adoption"
"55972",2017-05-27,2017-05-31,"Reclaimed"
"55975",2017-05-30,2017-05-31,"Reclaimed"
"55976",2017-05-30,2017-05-31,"Reclaimed"
"55978",2017-05-30,2017-07-24,"Adoption"
"55979",2017-05-30,2017-05-31,"Reclaimed"
"55980",2017-05-30,2017-06-09,"Adoption"
"55981",2017-05-30,2017-08-03,"Adoption"
"55984",2017-05-30,2017-06-17,"Adoption"
"55984",2017-05-30,2017-07-08,"Adoption"
"55986",2017-05-30,2017-08-08,"Adoption"
"55988",2017-05-30,2017-08-08,"Transfer"
"55989",2017-05-30,2017-06-22,"Adoption"
"55991",2017-05-30,2017-06-08,"Adoption"
"55992",2017-05-30,2017-05-30,"Reclaimed"
"55993",2017-05-30,2017-06-15,"Adoption"
"55994",2017-05-30,2017-09-05,"Adoption"
"55996",2017-05-30,2017-06-08,"Adoption"
"55998",2017-05-31,2017-06-01,"Foster"
"55998",2017-05-31,2017-07-22,"Adoption"
"56002",2017-06-01,2017-06-01,"Reclaimed"
"56003",2017-06-01,2017-06-08,"Adoption"
"56005",2017-06-01,2017-06-16,"Adoption"
"56007",2017-06-01,2017-07-10,"Adoption"
"56009",2017-06-01,2017-06-02,"Reclaimed"
"56010",2017-06-02,2017-06-25,"Adoption"
"56012",2017-06-02,2017-06-02,"Reclaimed"
"56013",2017-06-02,2017-06-02,"Transfer"
"56014",2017-06-02,2017-06-28,"Adoption"
"56018",2017-06-01,2017-05-04,"Foster"
"56018",2017-06-01,2017-08-01,"Adoption"
"56019",2017-06-01,2017-05-04,"Foster"
"56019",2017-06-01,2017-08-02,"Adoption"
"56020",2017-06-01,2017-05-04,"Foster"
"56020",2017-06-01,2017-08-02,"Adoption"
"56021",2017-06-01,2017-05-04,"Foster"
"56021",2017-06-01,2017-08-02,"Adoption"
"56022",2017-06-01,2017-05-04,"Foster"
"56022",2017-06-01,2017-08-01,"Adoption"
"56024",2017-06-02,2017-06-08,"Adoption"
"56025",2017-06-02,2017-06-08,"Adoption"
"56026",2017-06-02,2017-08-11,"Foster"
"56027",2017-06-02,2017-06-06,"Transfer"
"56028",2017-06-02,2017-06-03,"Reclaimed"
"56029",2017-06-03,2017-06-29,"Adoption"
"56030",2017-06-03,2017-06-12,"Adoption"
"56031",2017-06-03,2017-06-09,"Foster"
"56031",2017-06-03,2017-07-07,"Foster"
"56031",2017-06-03,2017-07-28,"Adoption"
"56032",2017-06-03,2017-06-12,"Adoption"
"56033",2017-06-03,2017-06-04,"Reclaimed"
"56034",2017-06-03,2017-06-05,"Adoption"
"56035",2017-06-03,2017-07-08,"Adoption"
"56038",2017-06-03,2017-06-12,"Adoption"
"56040",2017-06-04,2017-06-07,"Adoption"
"56041",2017-06-04,2017-06-21,"Adoption"
"56044",2017-06-05,2017-06-08,"Reclaimed"
"56046",2017-06-05,2017-06-09,"Foster"
"56046",2017-06-05,2017-07-07,"Foster"
"56046",2017-06-05,2017-07-28,"Adoption"
"56047",2017-06-05,2017-06-09,"Foster"
"56047",2017-06-05,2017-07-08,"Adoption"
"56048",2017-06-05,2017-06-08,"Foster"
"56048",2017-06-05,2017-07-06,"Adoption"
"56049",2017-06-05,2017-06-13,"Reclaimed"
"56049",2017-06-05,2019-03-26,"Reclaimed"
"56050",2017-06-05,2017-06-26,"Adoption"
"56052",2017-06-05,2017-06-10,"Adoption"
"56052",2017-06-05,2017-12-16,"Adoption"
"56052",2017-06-05,2018-02-18,"Adoption"
"56053",2017-06-05,2017-06-26,"Adoption"
"56053",2017-06-05,2017-06-29,"Adoption"
"56054",2017-06-05,2017-06-13,"Adoption"
"56055",2017-06-05,2017-06-13,"Reclaimed"
"56056",2017-06-05,2017-06-13,"Reclaimed"
"56057",2017-06-05,2017-06-08,"Foster"
"56057",2017-06-05,2017-06-28,"Adoption"
"56058",2017-06-05,2017-06-08,"Foster"
"56058",2017-06-05,2017-06-28,"Adoption"
"56059",2017-06-05,2017-06-08,"Foster"
"56059",2017-06-05,2017-06-29,"Adoption"
"56060",2017-06-05,2017-06-06,"Reclaimed"
"56061",2017-06-05,2017-06-14,"Reclaimed"
"56062",2017-06-05,2017-06-08,"Reclaimed"
"56063",2017-06-05,2017-06-05,"Transfer"
"56065",2017-06-06,2017-06-23,"Adoption"
"56066",2017-06-06,2017-06-21,"Adoption"
"56067",2017-06-06,2017-06-22,"Adoption"
"56068",2017-06-06,2017-06-16,"Adoption"
"56069",2017-06-06,2017-06-20,"Adoption"
"56070",2017-06-06,2017-06-30,"Adoption"
"56071",2017-06-06,2017-06-07,"Reclaimed"
"56072",2017-06-06,2017-06-17,"Adoption"
"56073",2017-06-06,2017-06-15,"Adoption"
"56074",2017-06-06,2017-06-08,"Foster"
"56074",2017-06-06,2017-07-05,"Adoption"
"56076",2017-06-06,2017-06-08,"Reclaimed"
"56076",2017-06-06,2017-06-24,"Adoption"
"56076",2017-06-06,2017-06-28,"Reclaimed"
"56076",2017-06-06,2017-10-27,"Adoption"
"56077",2017-06-07,2017-05-26,"Foster"
"56077",2017-06-07,2017-06-21,"Adoption"
"56078",2017-06-07,2017-05-26,"Foster"
"56078",2017-06-07,2017-06-21,"Adoption"
"56079",2017-06-07,2017-05-26,"Foster"
"56079",2017-06-07,2017-06-21,"Adoption"
"56080",2017-06-07,2017-05-26,"Foster"
"56080",2017-06-07,2017-06-21,"Adoption"
"56081",2017-06-07,2017-06-11,"Foster"
"56081",2017-06-07,2017-07-06,"Adoption"
"56082",2017-06-07,2017-06-11,"Foster"
"56082",2017-06-07,2017-07-06,"Adoption"
"56083",2017-06-07,2017-06-07,"Reclaimed"
"56084",2017-06-07,2017-06-08,"Reclaimed"
"56085",2017-06-07,2017-06-15,"Foster"
"56085",2017-06-07,2017-07-10,"Adoption"
"56086",2017-06-07,2017-06-15,"Foster"
"56086",2017-06-07,2017-07-10,"Adoption"
"56089",2017-06-07,2017-07-13,"Adoption"
"56090",2017-06-07,2017-06-10,"Foster"
"56090",2017-06-07,2017-06-17,"Foster"
"56090",2017-06-07,2017-07-10,"Foster"
"56090",2017-06-07,2017-09-26,"Adoption"
"56094",2017-06-07,2017-06-10,"Foster"
"56094",2017-06-07,2017-06-17,"Foster"
"56094",2017-06-07,2017-07-10,"Foster"
"56094",2017-06-07,2017-08-18,"Adoption"
"56095",2017-06-07,2017-06-10,"Foster"
"56095",2017-06-07,2017-06-17,"Foster"
"56095",2017-06-07,2017-07-10,"Foster"
"56095",2017-06-07,2017-08-19,"Adoption"
"56095",2017-06-07,2017-09-17,"Adoption"
"56096",2017-06-07,2017-06-10,"Foster"
