"id","interaction","type","seq","date","date_end","time_int","duration"
"65455","Adoption","move",2,2019-12-23,2020-03-03,2019-12-23 UTC--2020-03-03 UTC,71
"65456","Landlord issues","intake",1,2019-11-02,2019-11-16,2019-11-02 UTC--2019-11-16 UTC,14
"65456","Adoption","move",2,2019-11-16,2020-03-03,2019-11-16 UTC--2020-03-03 UTC,108
"65457","Stray","intake",1,2019-11-02,2019-11-03,2019-11-02 UTC--2019-11-03 UTC,1
"65457","Reclaimed","move",2,2019-11-03,2020-03-03,2019-11-03 UTC--2020-03-03 UTC,121
"65458","Unsuitable Accommodation","intake",1,2019-11-03,2019-11-14,2019-11-03 UTC--2019-11-14 UTC,11
"65458","Adoption","move",2,2019-11-14,2020-03-03,2019-11-14 UTC--2020-03-03 UTC,110
"65459","Moving","intake",1,2019-11-03,2019-11-10,2019-11-03 UTC--2019-11-10 UTC,7
"65459","Adoption","move",2,2019-11-10,2020-03-03,2019-11-10 UTC--2020-03-03 UTC,114
"65461","Stray","intake",1,2019-11-04,2019-11-04,2019-11-04 UTC--2019-11-04 UTC,0
"65461","Reclaimed","move",2,2019-11-04,2020-03-03,2019-11-04 UTC--2020-03-03 UTC,120
"65462","Stray","intake",1,2019-11-04,2019-11-04,2019-11-04 UTC--2019-11-04 UTC,0
"65462","Foster","move",2,2019-11-04,2019-12-10,2019-11-04 UTC--2019-12-10 UTC,36
"65462","Stray","return",3,2019-12-10,2019-12-11,2019-12-10 UTC--2019-12-11 UTC,1
"65462","Adoption","move",4,2019-12-11,2020-03-03,2019-12-11 UTC--2020-03-03 UTC,83
"65463","Stray","intake",1,2019-11-04,2019-11-04,2019-11-04 UTC--2019-11-04 UTC,0
"65463","Foster","move",2,2019-11-04,2019-12-10,2019-11-04 UTC--2019-12-10 UTC,36
"65463","Stray","return",3,2019-12-10,2019-12-11,2019-12-10 UTC--2019-12-11 UTC,1
"65463","Adoption","move",4,2019-12-11,2020-03-03,2019-12-11 UTC--2020-03-03 UTC,83
"65464","Stray","intake",1,2019-11-04,2019-12-21,2019-11-04 UTC--2019-12-21 UTC,47
"65464","Adoption","move",2,2019-12-21,2020-03-03,2019-12-21 UTC--2020-03-03 UTC,73
"65466","Incompatible with owner lifestyle","intake",1,2019-11-04,2019-11-24,2019-11-04 UTC--2019-11-24 UTC,20
"65466","Adoption","move",2,2019-11-24,2020-03-03,2019-11-24 UTC--2020-03-03 UTC,100
"65467","Moving","intake",1,2019-11-04,2019-11-24,2019-11-04 UTC--2019-11-24 UTC,20
"65467","Adoption","move",2,2019-11-24,2020-03-03,2019-11-24 UTC--2020-03-03 UTC,100
"65468","Moving","intake",1,2019-11-04,2019-12-03,2019-11-04 UTC--2019-12-03 UTC,29
"65468","Adoption","move",2,2019-12-03,2020-03-03,2019-12-03 UTC--2020-03-03 UTC,91
"65469","Stray","intake",1,2019-11-04,2019-12-06,2019-11-04 UTC--2019-12-06 UTC,32
"65469","Adoption","move",2,2019-12-06,2020-03-03,2019-12-06 UTC--2020-03-03 UTC,88
"65470","Stray","intake",1,2019-11-04,2019-12-16,2019-11-04 UTC--2019-12-16 UTC,42
"65470","Adoption","move",2,2019-12-16,2020-03-03,2019-12-16 UTC--2020-03-03 UTC,78
"65471","Animal Health","intake",1,2019-11-04,2019-11-22,2019-11-04 UTC--2019-11-22 UTC,18
"65471","Adoption","move",2,2019-11-22,2020-03-03,2019-11-22 UTC--2020-03-03 UTC,102
"65474","Unable to Afford","intake",1,2019-11-06,2019-11-12,2019-11-06 UTC--2019-11-12 UTC,6
"65474","Adoption","move",2,2019-11-12,2020-03-03,2019-11-12 UTC--2020-03-03 UTC,112
"65475","Unable to Afford","intake",1,2019-11-06,2019-11-12,2019-11-06 UTC--2019-11-12 UTC,6
"65475","Adoption","move",2,2019-11-12,2020-03-03,2019-11-12 UTC--2020-03-03 UTC,112
"65476","Moving","intake",1,2019-11-06,2019-12-06,2019-11-06 UTC--2019-12-06 UTC,30
"65476","Adoption","move",2,2019-12-06,2020-03-03,2019-12-06 UTC--2020-03-03 UTC,88
"65478","Litter relinquishment","intake",1,2019-11-06,2019-12-21,2019-11-06 UTC--2019-12-21 UTC,45
"65478","Adoption","move",2,2019-12-21,2020-03-03,2019-12-21 UTC--2020-03-03 UTC,73
"65479","Litter relinquishment","intake",1,2019-11-06,2019-11-13,2019-11-06 UTC--2019-11-13 UTC,7
"65479","Foster","move",2,2019-11-13,2019-11-27,2019-11-13 UTC--2019-11-27 UTC,14
"65479","Stray","return",3,2019-11-27,2019-12-02,2019-11-27 UTC--2019-12-02 UTC,5
"65479","Foster","move",4,2019-12-02,2019-12-17,2019-12-02 UTC--2019-12-17 UTC,15
"65479","Stray","return",5,2019-12-17,2019-12-18,2019-12-17 UTC--2019-12-18 UTC,1
"65479","Foster","move",6,2019-12-18,2019-12-27,2019-12-18 UTC--2019-12-27 UTC,9
"65479","Adoption","move",7,2019-12-27,2019-12-27,2019-12-27 UTC--2019-12-27 UTC,0
"65479","Stray","return",8,2019-12-27,2020-03-03,2019-12-27 UTC--2020-03-03 UTC,67
"65480","Litter relinquishment","intake",1,2019-11-06,2019-11-13,2019-11-06 UTC--2019-11-13 UTC,7
"65480","Foster","move",2,2019-11-13,2019-11-27,2019-11-13 UTC--2019-11-27 UTC,14
"65480","Stray","return",3,2019-11-27,2019-12-02,2019-11-27 UTC--2019-12-02 UTC,5
"65480","Foster","move",4,2019-12-02,2019-12-27,2019-12-02 UTC--2019-12-27 UTC,25
"65480","Stray","return",5,2019-12-27,2019-12-28,2019-12-27 UTC--2019-12-28 UTC,1
"65480","Adoption","move",6,2019-12-28,2020-03-03,2019-12-28 UTC--2020-03-03 UTC,66
"65481","Litter relinquishment","intake",1,2019-11-06,2019-11-13,2019-11-06 UTC--2019-11-13 UTC,7
"65481","Foster","move",2,2019-11-13,2019-11-27,2019-11-13 UTC--2019-11-27 UTC,14
"65481","Stray","return",3,2019-11-27,2019-12-02,2019-11-27 UTC--2019-12-02 UTC,5
"65481","Foster","move",4,2019-12-02,2019-12-27,2019-12-02 UTC--2019-12-27 UTC,25
"65481","Stray","return",5,2019-12-27,2019-12-28,2019-12-27 UTC--2019-12-28 UTC,1
"65481","Adoption","move",6,2019-12-28,2020-03-03,2019-12-28 UTC--2020-03-03 UTC,66
"65482","Litter relinquishment","intake",1,2019-11-06,2019-11-13,2019-11-06 UTC--2019-11-13 UTC,7
"65482","Foster","move",2,2019-11-13,2019-11-27,2019-11-13 UTC--2019-11-27 UTC,14
"65482","Stray","return",3,2019-11-27,2019-12-02,2019-11-27 UTC--2019-12-02 UTC,5
"65482","Foster","move",4,2019-12-02,2019-12-27,2019-12-02 UTC--2019-12-27 UTC,25
"65482","Adoption","move",5,2019-12-27,2019-12-27,2019-12-27 UTC--2019-12-27 UTC,0
"65482","Stray","return",6,2019-12-27,2020-03-03,2019-12-27 UTC--2020-03-03 UTC,67
"65483","Allergies","intake",1,2019-11-06,2019-11-10,2019-11-06 UTC--2019-11-10 UTC,4
"65483","Adoption","move",2,2019-11-10,2020-03-03,2019-11-10 UTC--2020-03-03 UTC,114
"65487","Owner Deceased","intake",1,2019-11-07,2019-11-21,2019-11-07 UTC--2019-11-21 UTC,14
"65487","Adoption","move",2,2019-11-21,2020-03-03,2019-11-21 UTC--2020-03-03 UTC,103
"65488","Stray","intake",1,2019-11-07,2019-11-27,2019-11-07 UTC--2019-11-27 UTC,20
"65488","Adoption","move",2,2019-11-27,2020-03-03,2019-11-27 UTC--2020-03-03 UTC,97
"65489","Stray","intake",1,2019-11-07,2019-11-10,2019-11-07 UTC--2019-11-10 UTC,3
"65489","Foster","move",2,2019-11-10,2019-11-13,2019-11-10 UTC--2019-11-13 UTC,3
"65489","Stray","return",3,2019-11-13,2019-12-23,2019-11-13 UTC--2019-12-23 UTC,40
"65489","Adoption","move",4,2019-12-23,2020-03-03,2019-12-23 UTC--2020-03-03 UTC,71
"65490","Stray","intake",1,2019-11-07,2019-12-15,2019-11-07 UTC--2019-12-15 UTC,38
"65490","Adoption","move",2,2019-12-15,2020-03-03,2019-12-15 UTC--2020-03-03 UTC,79
"65494","Stray","intake",1,2019-11-07,2019-11-09,2019-11-07 UTC--2019-11-09 UTC,2
"65494","Reclaimed","move",2,2019-11-09,2020-03-03,2019-11-09 UTC--2020-03-03 UTC,115
"65496","Stray","intake",1,2019-11-08,2019-11-09,2019-11-08 UTC--2019-11-09 UTC,1
"65496","Foster","move",2,2019-11-09,2019-11-24,2019-11-09 UTC--2019-11-24 UTC,15
"65496","Stray","return",3,2019-11-24,2019-11-27,2019-11-24 UTC--2019-11-27 UTC,3
"65496","Foster","move",4,2019-11-27,2019-12-03,2019-11-27 UTC--2019-12-03 UTC,6
"65496","Stray","return",5,2019-12-03,2019-12-04,2019-12-03 UTC--2019-12-04 UTC,1
"65496","Adoption","move",6,2019-12-04,2020-03-03,2019-12-04 UTC--2020-03-03 UTC,90
"65497","Stray","intake",1,2019-11-08,2019-12-20,2019-11-08 UTC--2019-12-20 UTC,42
"65497","Adoption","move",2,2019-12-20,2020-03-03,2019-12-20 UTC--2020-03-03 UTC,74
"65500","Stray","intake",1,2019-11-08,2019-12-15,2019-11-08 UTC--2019-12-15 UTC,37
"65500","Adoption","move",2,2019-12-15,2020-03-03,2019-12-15 UTC--2020-03-03 UTC,79
"65501","Owner Deceased","intake",1,2019-11-08,2019-11-09,2019-11-08 UTC--2019-11-09 UTC,1
"65501","Transfer","move",2,2019-11-09,2020-03-03,2019-11-09 UTC--2020-03-03 UTC,115
"65502","Stray","intake",1,2019-11-08,2019-11-09,2019-11-08 UTC--2019-11-09 UTC,1
"65502","Foster","move",2,2019-11-09,2019-11-24,2019-11-09 UTC--2019-11-24 UTC,15
"65502","Stray","return",3,2019-11-24,2019-11-27,2019-11-24 UTC--2019-11-27 UTC,3
"65502","Foster","move",4,2019-11-27,2019-12-03,2019-11-27 UTC--2019-12-03 UTC,6
"65502","Adoption","move",5,2019-12-03,2019-12-03,2019-12-03 UTC--2019-12-03 UTC,0
"65502","Stray","return",6,2019-12-03,2020-03-03,2019-12-03 UTC--2020-03-03 UTC,91
"65503","Incompatible with owner lifestyle","intake",1,2019-11-08,2019-11-13,2019-11-08 UTC--2019-11-13 UTC,5
"65503","Adoption","move",2,2019-11-13,2020-03-03,2019-11-13 UTC--2020-03-03 UTC,111
"65504","Litter relinquishment","intake",1,2019-11-08,2019-12-20,2019-11-08 UTC--2019-12-20 UTC,42
"65504","Foster","move",2,2019-12-20,2019-12-30,2019-12-20 UTC--2019-12-30 UTC,10
"65504","Stray","return",3,2019-12-30,2020-01-02,2019-12-30 UTC--2020-01-02 UTC,3
"65504","Adoption","move",4,2020-01-02,2020-03-03,2020-01-02 UTC--2020-03-03 UTC,61
"65505","Litter relinquishment","intake",1,2019-11-08,2019-12-20,2019-11-08 UTC--2019-12-20 UTC,42
"65505","Foster","move",2,2019-12-20,2019-12-30,2019-12-20 UTC--2019-12-30 UTC,10
"65505","Stray","return",3,2019-12-30,2020-01-02,2019-12-30 UTC--2020-01-02 UTC,3
"65505","Adoption","move",4,2020-01-02,2020-03-03,2020-01-02 UTC--2020-03-03 UTC,61
"65506","Litter relinquishment","intake",1,2019-11-08,2019-12-20,2019-11-08 UTC--2019-12-20 UTC,42
"65506","Adoption","move",2,2019-12-20,2020-03-03,2019-12-20 UTC--2020-03-03 UTC,74
"65507","Litter relinquishment","intake",1,2019-11-08,2019-12-20,2019-11-08 UTC--2019-12-20 UTC,42
"65507","Foster","move",2,2019-12-20,2019-12-30,2019-12-20 UTC--2019-12-30 UTC,10
"65507","Stray","return",3,2019-12-30,2019-12-31,2019-12-30 UTC--2019-12-31 UTC,1
"65507","Adoption","move",4,2019-12-31,2020-03-03,2019-12-31 UTC--2020-03-03 UTC,63
"65508","Litter relinquishment","intake",1,2019-11-08,2019-12-20,2019-11-08 UTC--2019-12-20 UTC,42
"65508","Foster","move",2,2019-12-20,2020-02-10,2019-12-20 UTC--2020-02-10 UTC,52
"65508","Adoption","move",3,2020-02-10,2020-02-10,2020-02-10 UTC--2020-02-10 UTC,0
"65508","Stray","return",4,2020-02-10,2020-03-03,2020-02-10 UTC--2020-03-03 UTC,22
"65509","Police Assist","intake",1,2019-11-08,2019-11-09,2019-11-08 UTC--2019-11-09 UTC,1
"65509","Reclaimed","move",2,2019-11-09,2020-03-03,2019-11-09 UTC--2020-03-03 UTC,115
"65510","Stray","intake",1,2019-11-09,2019-11-21,2019-11-09 UTC--2019-11-21 UTC,12
"65510","Transfer","move",2,2019-11-21,2020-03-03,2019-11-21 UTC--2020-03-03 UTC,103
"65511","Stray","intake",1,2019-11-09,2019-12-08,2019-11-09 UTC--2019-12-08 UTC,29
"65511","Adoption","move",2,2019-12-08,2020-03-03,2019-12-08 UTC--2020-03-03 UTC,86
"65512","Stray","intake",1,2019-11-09,2020-01-24,2019-11-09 UTC--2020-01-24 UTC,76
"65512","Adoption","move",2,2020-01-24,2020-03-03,2020-01-24 UTC--2020-03-03 UTC,39
"65513","Stray","intake",1,2019-11-09,2019-11-21,2019-11-09 UTC--2019-11-21 UTC,12
"65513","Adoption","move",2,2019-11-21,2020-03-03,2019-11-21 UTC--2020-03-03 UTC,103
"65516","Stray","intake",1,2019-11-09,2019-11-09,2019-11-09 UTC--2019-11-09 UTC,0
"65516","Foster","move",2,2019-11-09,2019-12-16,2019-11-09 UTC--2019-12-16 UTC,37
"65516","Stray","return",3,2019-12-16,2019-12-17,2019-12-16 UTC--2019-12-17 UTC,1
"65516","Adoption","move",4,2019-12-17,2020-03-03,2019-12-17 UTC--2020-03-03 UTC,77
"65517","Stray","intake",1,2019-11-09,2019-11-09,2019-11-09 UTC--2019-11-09 UTC,0
"65517","Foster","move",2,2019-11-09,2019-12-16,2019-11-09 UTC--2019-12-16 UTC,37
"65517","Stray","return",3,2019-12-16,2019-12-17,2019-12-16 UTC--2019-12-17 UTC,1
"65517","Adoption","move",4,2019-12-17,2020-03-03,2019-12-17 UTC--2020-03-03 UTC,77
"65518","Stray","intake",1,2019-11-09,2019-11-09,2019-11-09 UTC--2019-11-09 UTC,0
"65518","Foster","move",2,2019-11-09,2019-12-17,2019-11-09 UTC--2019-12-17 UTC,38
"65518","Adoption","move",3,2019-12-17,2019-12-17,2019-12-17 UTC--2019-12-17 UTC,0
"65518","Stray","return",4,2019-12-17,2020-03-03,2019-12-17 UTC--2020-03-03 UTC,77
"65519","Incompatible with owner lifestyle","intake",1,2019-11-09,2020-01-10,2019-11-09 UTC--2020-01-10 UTC,62
"65519","Adoption","move",2,2020-01-10,2020-03-03,2020-01-10 UTC--2020-03-03 UTC,53
"65520","Incompatible with owner lifestyle","intake",1,2019-11-09,2019-12-26,2019-11-09 UTC--2019-12-26 UTC,47
"65520","Adoption","move",2,2019-12-26,2020-03-03,2019-12-26 UTC--2020-03-03 UTC,68
"65521","Incompatible with owner lifestyle","intake",1,2019-11-09,2020-01-07,2019-11-09 UTC--2020-01-07 UTC,59
"65521","Adoption","move",2,2020-01-07,2020-03-03,2020-01-07 UTC--2020-03-03 UTC,56
"65522","Incompatible with owner lifestyle","intake",1,2019-11-09,2019-12-31,2019-11-09 UTC--2019-12-31 UTC,52
"65522","Foster","move",2,2019-12-31,2020-03-03,2019-12-31 UTC--2020-03-03 UTC,63
"65523","Incompatible with owner lifestyle","intake",1,2019-11-09,2020-01-03,2019-11-09 UTC--2020-01-03 UTC,55
"65523","Adoption","move",2,2020-01-03,2020-03-03,2020-01-03 UTC--2020-03-03 UTC,60
"65524","Allergies","intake",1,2019-11-09,2020-01-09,2019-11-09 UTC--2020-01-09 UTC,61
"65524","Adoption","move",2,2020-01-09,2020-02-18,2020-01-09 UTC--2020-02-18 UTC,40
"65524","Incompatible with owner lifestyle","return",3,2020-02-18,2020-03-03,2020-02-18 UTC--2020-03-03 UTC,14
"65525","Allergies","intake",1,2019-11-09,2019-11-14,2019-11-09 UTC--2019-11-14 UTC,5
"65525","Foster","move",2,2019-11-14,2019-11-21,2019-11-14 UTC--2019-11-21 UTC,7
"65525","Stray","return",3,2019-11-21,2019-12-08,2019-11-21 UTC--2019-12-08 UTC,17
"65525","Adoption","move",4,2019-12-08,2020-03-03,2019-12-08 UTC--2020-03-03 UTC,86
"65526","Allergies","intake",1,2019-11-09,2019-12-03,2019-11-09 UTC--2019-12-03 UTC,24
"65526","Adoption","move",2,2019-12-03,2020-03-03,2019-12-03 UTC--2020-03-03 UTC,91
"65527","Stray","intake",1,2019-11-09,2019-12-06,2019-11-09 UTC--2019-12-06 UTC,27
"65527","Adoption","move",2,2019-12-06,2020-03-03,2019-12-06 UTC--2020-03-03 UTC,88
"65528","Stray","intake",1,2019-11-09,2019-11-10,2019-11-09 UTC--2019-11-10 UTC,1
"65528","Reclaimed","move",2,2019-11-10,2020-03-03,2019-11-10 UTC--2020-03-03 UTC,114
"65529","Stray","intake",1,2019-11-09,2019-11-10,2019-11-09 UTC--2019-11-10 UTC,1
"65529","Reclaimed","move",2,2019-11-10,2020-03-03,2019-11-10 UTC--2020-03-03 UTC,114
"65530","Stray","intake",1,2019-11-10,2019-12-23,2019-11-10 UTC--2019-12-23 UTC,43
"65530","Adoption","move",2,2019-12-23,2020-03-03,2019-12-23 UTC--2020-03-03 UTC,71
"65531","Stray","intake",1,2019-11-10,2019-12-19,2019-11-10 UTC--2019-12-19 UTC,39
"65531","Adoption","move",2,2019-12-19,2020-03-03,2019-12-19 UTC--2020-03-03 UTC,75
"65532","Police Assist","intake",1,2019-11-12,2019-11-13,2019-11-12 UTC--2019-11-13 UTC,1
"65532","Reclaimed","move",2,2019-11-13,2020-03-03,2019-11-13 UTC--2020-03-03 UTC,111
"65534","Stray","intake",1,2019-11-11,2019-11-19,2019-11-11 UTC--2019-11-19 UTC,8
"65534","Adoption","move",2,2019-11-19,2020-03-03,2019-11-19 UTC--2020-03-03 UTC,105
"65535","Stray","intake",1,2019-11-11,2019-11-19,2019-11-11 UTC--2019-11-19 UTC,8
"65535","Adoption","move",2,2019-11-19,2020-03-03,2019-11-19 UTC--2020-03-03 UTC,105
"65536","Stray","intake",1,2019-11-11,2019-11-19,2019-11-11 UTC--2019-11-19 UTC,8
"65536","Adoption","move",2,2019-11-19,2020-03-03,2019-11-19 UTC--2020-03-03 UTC,105
"65537","Stray","intake",1,2019-11-11,2019-11-19,2019-11-11 UTC--2019-11-19 UTC,8
"65537","Adoption","move",2,2019-11-19,2020-03-03,2019-11-19 UTC--2020-03-03 UTC,105
"65538","Unsuitable Accommodation","intake",1,2019-11-12,2019-11-16,2019-11-12 UTC--2019-11-16 UTC,4
"65538","Adoption","move",2,2019-11-16,2019-11-23,2019-11-16 UTC--2019-11-23 UTC,7
"65538","Incompatible with owner lifestyle","return",3,2019-11-23,2019-11-27,2019-11-23 UTC--2019-11-27 UTC,4
"65538","Adoption","move",4,2019-11-27,2020-03-03,2019-11-27 UTC--2020-03-03 UTC,97
"65539","Stray","intake",1,2019-11-12,2019-12-05,2019-11-12 UTC--2019-12-05 UTC,23
"65539","Adoption","move",2,2019-12-05,2019-12-06,2019-12-05 UTC--2019-12-06 UTC,1
"65539","Behavior","return",3,2019-12-06,2019-12-12,2019-12-06 UTC--2019-12-12 UTC,6
"65539","Adoption","move",4,2019-12-12,2020-03-03,2019-12-12 UTC--2020-03-03 UTC,82
"65540","Stray","intake",1,2019-11-12,2019-12-05,2019-11-12 UTC--2019-12-05 UTC,23
"65540","Adoption","move",2,2019-12-05,2020-03-03,2019-12-05 UTC--2020-03-03 UTC,89
"65541","Stray","intake",1,2019-11-12,2019-12-05,2019-11-12 UTC--2019-12-05 UTC,23
"65541","Adoption","move",2,2019-12-05,2020-03-03,2019-12-05 UTC--2020-03-03 UTC,89
"65543","Stray","intake",1,2019-11-12,2019-11-21,2019-11-12 UTC--2019-11-21 UTC,9
"65543","Adoption","move",2,2019-11-21,2020-03-03,2019-11-21 UTC--2020-03-03 UTC,103
"65544","Stray","intake",1,2019-11-12,2019-11-27,2019-11-12 UTC--2019-11-27 UTC,15
"65544","Transfer","move",2,2019-11-27,2020-03-03,2019-11-27 UTC--2020-03-03 UTC,97
"65545","Incompatible with owner lifestyle","intake",1,2019-11-12,2019-11-16,2019-11-12 UTC--2019-11-16 UTC,4
"65545","Adoption","move",2,2019-11-16,2020-03-03,2019-11-16 UTC--2020-03-03 UTC,108
"65546","Stray","intake",1,2019-11-12,2019-11-12,2019-11-12 UTC--2019-11-12 UTC,0
"65546","Reclaimed","move",2,2019-11-12,2020-03-03,2019-11-12 UTC--2020-03-03 UTC,112
"65547","Moving","intake",1,2019-11-12,2019-11-22,2019-11-12 UTC--2019-11-22 UTC,10
"65547","Adoption","move",2,2019-11-22,2020-03-03,2019-11-22 UTC--2020-03-03 UTC,102
"65548","Moving","intake",1,2019-11-12,2019-11-22,2019-11-12 UTC--2019-11-22 UTC,10
"65548","Adoption","move",2,2019-11-22,2020-03-03,2019-11-22 UTC--2020-03-03 UTC,102
"65550","Stray","intake",1,2019-11-13,2019-11-26,2019-11-13 UTC--2019-11-26 UTC,13
"65550","Adoption","move",2,2019-11-26,2020-03-03,2019-11-26 UTC--2020-03-03 UTC,98
"65551","Litter relinquishment","intake",1,2019-11-13,2020-01-17,2019-11-13 UTC--2020-01-17 UTC,65
"65551","Adoption","move",2,2020-01-17,2020-03-03,2020-01-17 UTC--2020-03-03 UTC,46
"65552","Litter relinquishment","intake",1,2019-11-13,2019-12-20,2019-11-13 UTC--2019-12-20 UTC,37
"65552","Foster","move",2,2019-12-20,2019-12-30,2019-12-20 UTC--2019-12-30 UTC,10
"65552","Stray","return",3,2019-12-30,2020-01-03,2019-12-30 UTC--2020-01-03 UTC,4
"65552","Adoption","move",4,2020-01-03,2020-03-03,2020-01-03 UTC--2020-03-03 UTC,60
"65554","Incompatible with owner lifestyle","intake",1,2019-11-13,2020-01-22,2019-11-13 UTC--2020-01-22 UTC,70
"65554","Foster","move",2,2020-01-22,2020-02-12,2020-01-22 UTC--2020-02-12 UTC,21
"65554","Stray","return",3,2020-02-12,2020-02-24,2020-02-12 UTC--2020-02-24 UTC,12
"65554","Adoption","move",4,2020-02-24,2020-03-03,2020-02-24 UTC--2020-03-03 UTC,8
"65555","Incompatible with owner lifestyle","intake",1,2019-11-13,2019-11-23,2019-11-13 UTC--2019-11-23 UTC,10
"65555","Adoption","move",2,2019-11-23,2020-03-03,2019-11-23 UTC--2020-03-03 UTC,101
"65556","Incompatible with owner lifestyle","intake",1,2019-11-13,2019-11-17,2019-11-13 UTC--2019-11-17 UTC,4
"65556","Adoption","move",2,2019-11-17,2020-03-03,2019-11-17 UTC--2020-03-03 UTC,107
"65557","Incompatible with owner lifestyle","intake",1,2019-11-13,2020-01-31,2019-11-13 UTC--2020-01-31 UTC,79
"65557","Adoption","move",2,2020-01-31,2020-03-03,2020-01-31 UTC--2020-03-03 UTC,32
"65559","Stray","intake",1,2019-11-14,2019-11-15,2019-11-14 UTC--2019-11-15 UTC,1
"65559","Reclaimed","move",2,2019-11-15,2020-03-03,2019-11-15 UTC--2020-03-03 UTC,109
"65560","Stray","intake",1,2019-11-14,2019-11-21,2019-11-14 UTC--2019-11-21 UTC,7
"65560","Transfer","move",2,2019-11-21,2020-03-03,2019-11-21 UTC--2020-03-03 UTC,103
"65562","Stray","intake",1,2019-11-14,2019-12-17,2019-11-14 UTC--2019-12-17 UTC,33
"65562","Adoption","move",2,2019-12-17,2020-03-03,2019-12-17 UTC--2020-03-03 UTC,77
"65563","Landlord issues","intake",1,2019-11-14,2019-11-15,2019-11-14 UTC--2019-11-15 UTC,1
"65563","Foster","move",2,2019-11-15,2020-01-13,2019-11-15 UTC--2020-01-13 UTC,59
"65563","Stray","return",3,2020-01-13,2020-01-16,2020-01-13 UTC--2020-01-16 UTC,3
"65563","Adoption","move",4,2020-01-16,2020-03-03,2020-01-16 UTC--2020-03-03 UTC,47
"65564","Stray","intake",1,2019-11-14,2019-12-07,2019-11-14 UTC--2019-12-07 UTC,23
"65564","Foster","move",2,2019-12-07,2019-12-23,2019-12-07 UTC--2019-12-23 UTC,16
"65564","Stray","return",3,2019-12-23,2019-12-28,2019-12-23 UTC--2019-12-28 UTC,5
"65564","Foster","move",4,2019-12-28,2020-01-31,2019-12-28 UTC--2020-01-31 UTC,34
"65564","Stray","return",5,2020-01-31,2020-02-16,2020-01-31 UTC--2020-02-16 UTC,16
"65564","Adoption","move",6,2020-02-16,2020-03-03,2020-02-16 UTC--2020-03-03 UTC,16
"65565","Stray","intake",1,2019-11-15,2019-11-20,2019-11-15 UTC--2019-11-20 UTC,5
"65565","Reclaimed","move",2,2019-11-20,2020-03-03,2019-11-20 UTC--2020-03-03 UTC,104
"65566","Stray","intake",1,2019-11-15,2019-12-11,2019-11-15 UTC--2019-12-11 UTC,26
"65566","Adoption","move",2,2019-12-11,2020-03-03,2019-12-11 UTC--2020-03-03 UTC,83
"65567","Incompatible with other pets","intake",1,2019-11-15,2019-11-18,2019-11-15 UTC--2019-11-18 UTC,3
"65567","Transfer","move",2,2019-11-18,2020-03-03,2019-11-18 UTC--2020-03-03 UTC,106
"65569","Stray","intake",1,2019-11-15,2019-11-26,2019-11-15 UTC--2019-11-26 UTC,11
"65569","Adoption","move",2,2019-11-26,2020-03-03,2019-11-26 UTC--2020-03-03 UTC,98
"65570","Stray","intake",1,2019-11-15,2019-11-16,2019-11-15 UTC--2019-11-16 UTC,1
"65570","Reclaimed","move",2,2019-11-16,2020-03-03,2019-11-16 UTC--2020-03-03 UTC,108
"65571","Incompatible with owner lifestyle","intake",1,2019-11-15,2019-11-21,2019-11-15 UTC--2019-11-21 UTC,6
"65571","Adoption","move",2,2019-11-21,2020-03-03,2019-11-21 UTC--2020-03-03 UTC,103
"65572","Incompatible with owner lifestyle","intake",1,2019-11-15,2019-11-25,2019-11-15 UTC--2019-11-25 UTC,10
"65572","Adoption","move",2,2019-11-25,2020-03-03,2019-11-25 UTC--2020-03-03 UTC,99
"65573","Stray","intake",1,2019-11-16,2019-11-16,2019-11-16 UTC--2019-11-16 UTC,0
"65573","Reclaimed","move",2,2019-11-16,2020-03-03,2019-11-16 UTC--2020-03-03 UTC,108
"65574","Stray","intake",1,2019-11-16,2020-01-23,2019-11-16 UTC--2020-01-23 UTC,68
"65574","Adoption","move",2,2020-01-23,2020-03-03,2020-01-23 UTC--2020-03-03 UTC,40
"65578","Stray","intake",1,2019-11-16,2019-12-15,2019-11-16 UTC--2019-12-15 UTC,29
"65578","Adoption","move",2,2019-12-15,2020-03-03,2019-12-15 UTC--2020-03-03 UTC,79
"65579","Litter relinquishment","intake",1,2019-11-16,2019-11-27,2019-11-16 UTC--2019-11-27 UTC,11
"65579","Adoption","move",2,2019-11-27,2020-03-03,2019-11-27 UTC--2020-03-03 UTC,97
"65580","Litter relinquishment","intake",1,2019-11-16,2019-12-03,2019-11-16 UTC--2019-12-03 UTC,17
"65580","Adoption","move",2,2019-12-03,2020-03-03,2019-12-03 UTC--2020-03-03 UTC,91
"65582","Unable to Afford","intake",1,2019-11-16,2019-11-20,2019-11-16 UTC--2019-11-20 UTC,4
"65582","Adoption","move",2,2019-11-20,2020-03-03,2019-11-20 UTC--2020-03-03 UTC,104
"65583","Incompatible with owner lifestyle","intake",1,2019-11-16,2020-02-07,2019-11-16 UTC--2020-02-07 UTC,83
"65583","Adoption","move",2,2020-02-07,2020-03-03,2020-02-07 UTC--2020-03-03 UTC,25
"65584","Incompatible with owner lifestyle","intake",1,2019-11-16,2019-12-23,2019-11-16 UTC--2019-12-23 UTC,37
"65584","Foster","move",2,2019-12-23,2020-01-07,2019-12-23 UTC--2020-01-07 UTC,15
